Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Note	Open Position Quantity	Close Position Quantity	Duration	Commission (C)	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Total Efficiency	Account	Highest Cumulative P/L (C)	Lowest Cumulative P/L (C)	Maximum Runup (C)	Maximum Drawdown (C)
NQH26	Long	2025-12-18  13:10:07.324	2025-12-18  13:43:35.581	25357.00	25381.00	1	5	3	475.80	28903.20	AT_NQ_TM(D-R-2+last50)	5	2	00:33:28	4.20	25381.00	25357.00	4.6%	14.5%	31044.20	31460.00	-1020.00	480.00	0.00	1.5%	V_sim16	33840.60	-2788.20	36628.80	-10208.80
NQH26	Long	2025-12-18  13:10:07.324	2025-12-18  14:32:05.167	25357.00	25257.00	2	8	5	-4008.40	24894.80	AT_NQ_TM(D-R-2+last50)	5	6	01:21:57	8.40	25386.50	25257.00	2.7%	14.5%	27035.80	32640.00	-5020.00	1180.00	-4000.00	-10.6%	V_sim16	33840.60	-2788.20	36628.80	-10208.80
NQH26	Long	2025-12-18  13:45:00.956	2025-12-18  14:32:05.167	25369.25	25257.00	1	8	3	-2249.20	22645.60	AT_NQ_TM(D-R-2+last50)	3	5	00:47:04	4.20	25375.75	25257.00	10.2%	11.3%	24786.60	32770.00	-6245.00	130.00	-2245.00	-5.8%	V_sim16	33840.60	-2788.20	36628.80	-11195.00
NQH26	Long	2025-12-18  13:46:50.839	2025-12-18  14:44:12.040	25354.75	25237.50	1	8	4	-2349.20	20296.40	AT_NQ_TM(D-R-2+last50)	4	7	00:57:21	4.20	25362.00	25237.50	15.0%	15.1%	22437.40	32915.00	-8590.00	145.00	-2345.00	-5.7%	V_sim16	33840.60	-2788.20	36628.80	-13544.20
NQH26	Long	2025-12-18  13:48:01.661	2025-12-18  14:44:12.040	25359.50	25237.50	1	8	5	-2444.20	17852.20	AT_NQ_TM(D-R-2+last50)	5	6	00:56:10	4.20	25359.50	25237.50	19.5%	13.9%	19993.20	32915.00	-11030.00	0.00	-2440.00	-5.6%	V_sim16	33840.60	-2788.20	36628.80	-15988.40
NQH26	Long	2025-12-18  14:30:44.931	2025-12-18  14:44:12.040	25282.50	25237.50	1	8	6	-904.20	16948.00	AT_NQ_TM(D-R-2+last50)	8	5	00:13:27	4.20	25284.00	25237.50	24.6%	34.1%	19089.00	32945.00	-11930.00	30.00	-900.00	-2.0%	V_sim16	33840.60	-2788.20	36628.80	-16892.60
NQH26	Long	2025-12-18  14:30:44.931	2025-12-18  14:46:00.009	25282.50	25231.25	2	8	8	-2058.40	14889.60	AT_NQ_TM(D-R-2+last50)	8	3	00:15:15	8.40	25284.00	25231.25	25.4%	34.1%	17030.60	33005.00	-13980.00	60.00	-2050.00	-4.4%	V_sim16	33840.60	-2788.20	36628.80	-18951.00
NQH26	Long	2025-12-18  14:42:00.601	2025-12-18  14:46:00.009	25267.50	25231.25	1	8	6	-729.20	14160.40	AT_NQ_TM(D-R-2+last50)	8	2	00:03:59	4.20	25270.75	25231.25	22.8%	38.0%	16301.40	25515.00	-8460.00	65.00	-725.00	-2.1%	V_sim16	33840.60	-2788.20	36628.80	-19680.20
NQH26	Long	2025-12-18  14:42:00.601	2025-12-18  14:52:08.525	25267.50	25246.00	2	8	8	-868.40	13292.00	AT_NQ_TM(D-R-2+last50)	8	6	00:10:07	8.40	25281.75	25229.25	25.3%	38.0%	15433.00	26085.00	-9990.00	570.00	-1530.00	-2.4%	V_sim16	33840.60	-2788.20	36628.80	-20548.60
NQH26	Long	2025-12-18  14:50:39.532	2025-12-18  14:52:08.525	25271.00	25246.00	1	8	3	-504.20	12787.80	AT_NQ_TM(D-R-2+last50)	5	5	00:01:28	4.20	25281.75	25244.75	7.9%	37.1%	14928.80	17540.00	-2055.00	215.00	-525.00	-2.6%	V_sim16	33840.60	-2788.20	36628.80	-21052.80
NQH26	Long	2025-12-18  14:50:39.532	2025-12-18  14:55:01.388	25271.00	25227.50	2	8	5	-1748.40	11039.40	AT_NQ_TM(D-R-2+last50)	5	3	00:04:21	8.40	25281.75	25227.50	9.4%	37.1%	13180.40	17970.00	-3795.00	430.00	-1740.00	-8.0%	V_sim16	33840.60	-2788.20	36628.80	-22801.20
NQH26	Long	2025-12-18  14:51:02.529	2025-12-18  14:55:01.388	25277.50	25227.50	1	8	6	-1004.20	10035.20	AT_NQ_TM(D-R-2+last50)	8	2	00:03:58	4.20	25281.75	25227.50	16.6%	35.4%	12176.20	18055.00	-4795.00	85.00	-1000.00	-4.4%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  14:51:02.529	2025-12-18  15:13:21.386	25277.50	25288.75	1	8	7	220.80	10256.00	AT_NQ_TM(D-R-2+last50)	8	7	00:22:18	4.20	25288.75	25216.50	25.7%	35.4%	12397.00	18280.00	-6015.00	225.00	-1220.00	0.9%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  14:51:02.529	2025-12-18  15:16:02.712	25277.50	25300.75	1	8	8	460.80	10716.80	AT_NQ_TM(D-R-2+last50)	8	6	00:25:00	4.20	25300.75	25216.50	29.6%	35.4%	12857.80	18745.00	-7235.00	465.00	-1220.00	1.8%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  14:55:10.699	2025-12-18  15:16:19.726	25216.50	25290.75	1	8	3	1480.80	12197.60	AT_NQ_TM(D-R-2+last50)	3	5	00:21:09	4.20	25300.75	25216.50	22.4%	51.3%	14338.60	15030.00	-2440.00	1685.00	0.00	8.5%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  14:55:20.345	2025-12-18  15:25:12.194	25227.25	25311.00	1	8	4	1670.80	13868.40	AT_NQ_TM(D-R-2+last50)	5	7	00:29:51	4.20	25311.00	25227.25	21.5%	48.5%	16009.40	16705.00	-2440.00	1675.00	0.00	8.7%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  14:55:20.345	2025-12-18  15:25:58.312	25227.25	25299.75	1	8	5	1445.80	15314.20	AT_NQ_TM(D-R-2+last50)	5	6	00:30:37	4.20	25312.00	25227.25	18.6%	48.5%	17455.20	18400.00	-2440.00	1695.00	0.00	6.9%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:12:04.211	2025-12-18  15:25:58.312	25274.50	25299.75	1	8	6	500.80	15815.00	AT_NQ_TM(D-R-2+last50)	8	5	00:13:54	4.20	25312.00	25265.25	14.4%	36.1%	17956.00	19150.00	-2625.00	750.00	-185.00	2.3%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:12:04.211	2025-12-18  15:35:01.993	25274.50	25324.75	1	8	7	1000.80	16815.80	AT_NQ_TM(D-R-2+last50)	8	7	00:22:57	4.20	25324.75	25265.25	16.6%	36.1%	18956.80	20155.00	-2810.00	1005.00	-185.00	4.4%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:12:04.211	2025-12-18  15:35:31.313	25274.50	25314.00	1	8	8	785.80	17601.60	AT_NQ_TM(D-R-2+last50)	8	6	00:23:27	4.20	25327.00	25265.25	15.6%	36.1%	19742.60	21205.00	-2995.00	1050.00	-185.00	3.2%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:24:03.168	2025-12-18  15:35:31.313	25299.25	25314.00	1	8	6	290.80	17892.40	AT_NQ_TM(D-R-2+last50)	8	5	00:11:28	4.20	25327.00	25294.25	4.3%	29.7%	20033.40	21560.00	-655.00	555.00	-100.00	1.3%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:24:03.168	2025-12-18  15:54:10.321	25299.25	25296.00	2	8	8	-138.40	17754.00	AT_NQ_TM(D-R-2+last50)	8	3	00:30:07	8.40	25327.00	25294.25	3.0%	29.7%	19895.00	22670.00	-855.00	1110.00	-200.00	-0.6%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:34:03.586	2025-12-18  15:54:10.321	25313.75	25296.00	1	8	6	-359.20	17394.80	AT_NQ_TM(D-R-2+last50)	8	2	00:20:06	4.20	25327.00	25296.00	2.8%	25.9%	19535.80	22445.00	-1025.00	265.00	-355.00	-1.5%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:34:03.586	2025-12-18  16:12:56.651	25313.75	25218.25	2	8	8	-3828.40	13566.40	AT_NQ_TM(D-R-2+last50)	8	6	00:38:53	8.40	25327.00	25218.25	3.7%	25.9%	15707.40	22975.00	-4845.00	530.00	-3820.00	-13.8%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:55:02.144	2025-12-18  16:12:56.651	25285.50	25218.25	1	8	3	-1349.20	12217.20	AT_NQ_TM(D-R-2+last50)	3	5	00:17:54	4.20	25291.00	25218.25	14.7%	33.3%	14358.20	20705.00	-5165.00	110.00	-1345.00	-5.2%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:58:25.792	2025-12-18  16:41:30.669	25272.50	25207.25	1	8	4	-1309.20	10908.00	AT_NQ_TM(D-R-2+last50)	4	7	00:43:04	4.20	25274.25	25207.25	19.0%	36.7%	13049.00	20740.00	-6470.00	35.00	-1305.00	-4.8%	V_sim16	33840.60	-2788.20	36628.80	-23805.40
NQH26	Long	2025-12-18  15:59:49.550	2025-12-18  16:41:30.669	25274.25	25207.25	1	8	5	-1344.20	9563.80	AT_NQ_TM(D-R-2+last50)	5	6	00:41:41	4.20	25274.25	25207.25	22.6%	36.2%	11704.80	20740.00	-7810.00	0.00	-1340.00	-4.7%	V_sim16	33840.60	-2788.20	36628.80	-24276.80
NQH26	Long	2025-12-18  16:09:04.335	2025-12-18  16:41:30.669	25231.25	25207.25	1	8	6	-484.20	9079.60	AT_NQ_TM(D-R-2+last50)	8	5	00:32:26	4.20	25233.50	25207.25	26.8%	47.5%	11220.60	20785.00	-8290.00	45.00	-480.00	-1.7%	V_sim16	33840.60	-2788.20	36628.80	-24761.00
NQH26	Long	2025-12-18  16:09:04.335	2025-12-18  16:55:07.911	25231.25	25218.00	1	8	7	-269.20	8810.40	AT_NQ_TM(D-R-2+last50)	8	7	00:46:03	4.20	25233.50	25207.25	28.7%	47.5%	10951.40	20830.00	-8770.00	45.00	-480.00	-0.9%	V_sim16	33840.60	-2788.20	36628.80	-25030.20
NQH26	Long	2025-12-18  16:09:04.335	2025-12-18  16:59:00.037	25231.25	25218.25	1	8	8	-264.20	8546.20	AT_NQ_TM(D-R-2+last50)	8	6	00:49:55	4.20	25233.50	25207.25	29.8%	47.5%	10687.20	20875.00	-9250.00	45.00	-480.00	-0.9%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  16:24:29.404	2025-12-18  16:59:00.037	25213.75	25218.25	1	8	6	85.80	8632.00	AT_NQ_TM(D-R-2+last50)	8	5	00:34:30	4.20	25223.00	25207.25	22.1%	52.1%	10773.00	15255.00	-4215.00	185.00	-130.00	0.4%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  16:24:29.404	2025-12-18  18:15:22.033	25213.75	25235.75	1	8	7	435.80	9067.80	AT_NQ_TM(D-R-2+last50)	8	7	01:50:52	4.20	25235.75	25207.25	23.9%	52.1%	11208.80	15695.00	-4345.00	440.00	-130.00	2.2%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  16:24:29.404	2025-12-18  18:16:27.105	25213.75	25243.25	1	8	8	585.80	9653.60	AT_NQ_TM(D-R-2+last50)	8	6	01:51:57	4.20	25243.25	25207.25	24.4%	52.1%	11794.60	16285.00	-4475.00	590.00	-130.00	2.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  16:52:08.778	2025-12-18  18:18:50.466	25211.75	25235.00	1	8	6	460.80	10114.40	AT_NQ_TM(D-R-2+last50)	8	5	01:26:41	4.20	25245.00	25210.00	12.2%	52.6%	12255.40	13745.00	-1385.00	665.00	-35.00	3.0%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  16:52:08.778	2025-12-18  18:37:44.035	25211.75	25233.50	1	8	7	430.80	10545.20	AT_NQ_TM(D-R-2+last50)	8	7	01:45:35	4.20	25245.00	25210.00	11.7%	52.6%	12686.20	14410.00	-1420.00	665.00	-35.00	2.7%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  16:52:08.778	2025-12-18  18:40:17.201	25211.75	25239.25	1	8	8	545.80	11091.00	AT_NQ_TM(D-R-2+last50)	8	6	01:48:08	4.20	25245.00	25210.00	12.1%	52.6%	13232.00	15075.00	-1455.00	665.00	-35.00	3.3%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:14:24.800	2025-12-18  18:40:27.661	25229.75	25229.00	1	8	6	-19.20	11071.80	AT_NQ_TM(D-R-2+last50)	8	5	00:26:02	4.20	25245.00	25221.75	3.3%	47.9%	13212.80	14670.00	-525.00	305.00	-160.00	-0.1%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:14:24.800	2025-12-18  18:51:59.750	25229.75	25248.00	1	8	7	360.80	11432.60	AT_NQ_TM(D-R-2+last50)	8	7	00:37:34	4.20	25248.00	25221.75	6.7%	47.9%	13573.60	15035.00	-685.00	365.00	-160.00	2.3%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:14:24.800	2025-12-18  18:52:32.996	25229.75	25244.50	1	8	8	290.80	11723.40	AT_NQ_TM(D-R-2+last50)	8	6	00:38:08	4.20	25251.00	25221.75	7.0%	47.9%	13864.40	15460.00	-845.00	425.00	-160.00	1.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:31:16.967	2025-12-18  18:52:32.996	25228.75	25244.50	1	8	6	310.80	12034.20	AT_NQ_TM(D-R-2+last50)	8	5	00:21:16	4.20	25251.00	25221.75	6.1%	48.1%	14175.20	15705.00	-690.00	445.00	-140.00	1.9%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:31:16.967	2025-12-18  18:58:39.367	25228.75	25255.00	1	8	7	520.80	12555.00	AT_NQ_TM(D-R-2+last50)	8	7	00:27:22	4.20	25255.00	25221.75	7.9%	48.1%	14696.00	16230.00	-830.00	525.00	-140.00	3.1%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:31:16.967	2025-12-18  19:00:08.025	25228.75	25260.50	1	8	8	630.80	13185.80	AT_NQ_TM(D-R-2+last50)	8	6	00:28:51	4.20	25260.50	25221.75	9.0%	48.1%	15326.80	16865.00	-970.00	635.00	-140.00	3.5%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:51:06.691	2025-12-18  19:00:44.372	25243.50	25250.50	1	8	6	135.80	13321.60	AT_NQ_TM(D-R-2+last50)	8	5	00:09:37	4.20	25262.00	25242.50	5.2%	44.3%	15462.60	16570.00	-760.00	370.00	-20.00	0.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:51:06.691	2025-12-18  19:06:07.324	25243.50	25243.25	2	8	8	-18.40	13303.20	AT_NQ_TM(D-R-2+last50)	8	3	00:15:00	8.40	25262.00	25242.50	4.3%	44.3%	15444.20	17310.00	-800.00	740.00	-40.00	-0.1%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:58:24.944	2025-12-18  19:06:07.324	25249.75	25243.25	1	8	6	-134.20	13169.00	AT_NQ_TM(D-R-2+last50)	8	2	00:07:42	4.20	25262.00	25243.25	1.9%	42.6%	15310.00	17295.00	-470.00	245.00	-130.00	-0.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  18:58:24.944	2025-12-18  19:36:15.436	25249.75	25221.75	2	5	8	-1128.40	12040.60	AT_NQ_TM(D-R-2+last50)	8	3	00:37:50	8.40	25262.00	25221.75	2.4%	42.6%	14181.60	17785.00	-1590.00	490.00	-1120.00	-5.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:07:46.805	2025-12-18  19:36:15.436	25238.00	25221.75	1	5	3	-329.20	11711.40	AT_NQ_TM(D-R-2+last50)	3	2	00:28:28	4.20	25243.75	25221.75	6.2%	45.7%	13852.40	16545.00	-1445.00	115.00	-325.00	-1.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:08:11.435	2025-12-18  19:58:14.766	25243.75	25246.75	1	8	4	55.80	11767.20	AT_NQ_TM(D-R-2+last50)	5	7	00:50:03	4.20	25246.75	25221.75	10.5%	44.2%	13908.20	16605.00	-1885.00	60.00	-440.00	0.3%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:08:11.435	2025-12-18  20:00:43.331	25243.75	25242.00	1	8	5	-39.20	11728.00	AT_NQ_TM(D-R-2+last50)	5	6	00:52:31	4.20	25251.75	25221.75	12.0%	44.2%	13869.00	16765.00	-2325.00	160.00	-440.00	-0.2%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:37:03.594	2025-12-18  20:00:43.331	25234.25	25242.00	1	8	3	150.80	11878.80	AT_NQ_TM(D-R-2+last50)	5	5	00:23:39	4.20	25251.75	25234.25	6.5%	46.7%	14019.80	15065.00	-880.00	350.00	0.00	0.9%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:37:03.594	2025-12-18  20:45:14.731	25234.25	25226.25	2	8	5	-328.40	11550.40	AT_NQ_TM(D-R-2+last50)	5	3	01:08:11	8.40	25251.75	25226.25	5.1%	46.7%	13691.40	15765.00	-1200.00	700.00	-320.00	-1.9%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:55:19.079	2025-12-18  20:45:14.731	25241.50	25226.25	1	8	6	-309.20	11241.20	AT_NQ_TM(D-R-2+last50)	8	2	00:49:55	4.20	25251.75	25226.25	6.8%	44.8%	13382.20	15970.00	-1505.00	205.00	-305.00	-1.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:55:19.079	2025-12-18  20:51:47.956	25241.50	25256.25	1	8	7	290.80	11532.00	AT_NQ_TM(D-R-2+last50)	8	7	00:56:28	4.20	25256.25	25221.00	12.1%	44.8%	13673.00	16265.00	-1915.00	295.00	-410.00	1.6%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  19:55:19.079	2025-12-18  20:53:06.286	25241.50	25262.75	1	8	8	420.80	11952.80	AT_NQ_TM(D-R-2+last50)	8	6	00:57:47	4.20	25262.75	25221.00	14.4%	44.8%	14093.80	16690.00	-2325.00	425.00	-410.00	2.2%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  20:47:22.937	2025-12-18  20:59:38.428	25221.50	25266.50	1	8	3	895.80	12848.60	AT_NQ_TM(D-R-2+last50)	3	5	00:12:15	4.20	25277.25	25221.00	10.3%	50.0%	14989.60	15885.00	-830.00	1115.00	-10.00	5.4%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  20:47:40.765	2025-12-18  21:21:29.307	25226.50	25260.00	2	8	5	1331.60	14180.20	AT_NQ_TM(D-R-2+last50)	5	3	00:33:48	8.40	25277.25	25226.50	11.5%	48.7%	16321.20	17915.00	-830.00	2030.00	0.00	7.1%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  20:51:38.868	2025-12-18  21:21:29.307	25251.00	25260.00	1	8	6	175.80	14356.00	AT_NQ_TM(D-R-2+last50)	8	2	00:29:50	4.20	25277.25	25249.75	5.3%	42.3%	16497.00	18440.00	-855.00	525.00	-25.00	0.9%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  20:51:38.868	2025-12-18  21:48:02.326	25251.00	25264.00	2	5	8	511.60	14867.60	AT_NQ_TM(D-R-2+last50)	8	3	00:56:23	8.40	25277.25	25249.75	6.9%	42.3%	17008.60	19490.00	-905.00	1050.00	-50.00	2.5%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  21:24:52.974	2025-12-18  21:48:02.326	25272.75	25264.00	1	5	3	-179.20	14688.40	AT_NQ_TM(D-R-2+last50)	5	2	00:23:09	4.20	25272.75	25264.00	0.2%	36.6%	16829.40	18240.00	-225.00	0.00	-175.00	-1.0%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  21:24:52.974	2025-12-18  22:22:18.855	25272.75	25265.75	1	8	4	-144.20	14544.20	AT_NQ_TM(D-R-2+last50)	5	7	00:57:25	4.20	25273.25	25255.25	2.3%	36.6%	16685.20	18250.00	-575.00	10.00	-350.00	-0.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  21:24:52.974	2025-12-18  22:22:30.363	25272.75	25260.25	1	8	5	-254.20	14290.00	AT_NQ_TM(D-R-2+last50)	5	6	00:57:37	4.20	25273.25	25255.25	3.5%	36.6%	16431.00	18260.00	-925.00	10.00	-350.00	-1.3%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  21:54:38.152	2025-12-18  22:22:30.363	25258.75	25260.25	1	8	3	25.80	14315.80	AT_NQ_TM(D-R-2+last50)	3	5	00:27:52	4.20	25266.50	25255.25	4.3%	40.3%	16456.80	17710.00	-770.00	155.00	-70.00	0.1%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  21:57:03.265	2025-12-18  23:18:25.405	25263.25	25307.50	2	8	5	1761.60	16077.40	AT_NQ_TM(D-R-2+last50)	5	6	01:21:22	8.40	25318.25	25260.00	12.8%	39.1%	18218.40	19910.00	-900.00	2200.00	-130.00	8.5%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  22:22:13.839	2025-12-18  23:18:25.405	25260.50	25307.50	1	8	6	935.80	17013.20	AT_NQ_TM(D-R-2+last50)	8	5	00:56:11	4.20	25318.25	25260.00	8.4%	39.8%	19154.20	21065.00	-910.00	1155.00	-10.00	4.3%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  22:22:13.839	2025-12-18  23:24:09.090	25260.50	25296.00	2	8	8	1411.60	18424.80	AT_NQ_TM(D-R-2+last50)	8	3	01:01:55	8.40	25318.25	25260.00	9.6%	39.8%	20565.80	23375.00	-930.00	2310.00	-20.00	5.8%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:09:27.211	2025-12-18  23:24:09.090	25318.00	25296.00	1	8	6	-444.20	17980.60	AT_NQ_TM(D-R-2+last50)	8	2	00:14:41	4.20	25318.25	25296.00	0.7%	24.8%	20121.60	22845.00	-600.00	5.00	-440.00	-1.9%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:09:27.211	2025-12-18  23:46:58.680	25318.00	25302.75	1	8	7	-309.20	17671.40	AT_NQ_TM(D-R-2+last50)	8	7	00:37:31	4.20	25318.25	25290.00	3.5%	24.8%	19812.40	22850.00	-1160.00	5.00	-560.00	-1.3%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:09:27.211	2025-12-18  23:48:55.050	25318.00	25297.25	1	8	8	-419.20	17252.20	AT_NQ_TM(D-R-2+last50)	8	6	00:39:27	4.20	25318.25	25290.00	5.3%	24.8%	19393.20	22855.00	-1720.00	5.00	-560.00	-1.7%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:27:32.832	2025-12-18  23:48:55.050	25290.25	25297.25	1	8	3	135.80	17388.00	AT_NQ_TM(D-R-2+last50)	3	5	00:21:22	4.20	25306.50	25290.00	5.6%	32.0%	19529.00	21200.00	-1125.00	325.00	-5.00	0.6%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:28:27.480	2025-12-18  23:52:54.574	25296.25	25295.75	2	8	5	-28.40	17359.60	AT_NQ_TM(D-R-2+last50)	5	3	00:24:27	8.40	25306.50	25295.75	4.9%	30.5%	19500.60	21610.00	-1145.00	410.00	-20.00	-0.1%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:45:00.744	2025-12-18  23:52:54.574	25297.50	25295.75	1	8	6	-39.20	17320.40	AT_NQ_TM(D-R-2+last50)	8	2	00:07:53	4.20	25306.50	25295.75	5.0%	30.1%	19461.40	21790.00	-1180.00	180.00	-35.00	-0.2%	V_sim16	33840.60	-2788.20	36628.80	-25294.40
NQH26	Long	2025-12-18  23:45:00.744		25297.50		2	5	6	-8.40	0.00	AT_NQ_TM(D-R-2+last50)	8	0		8.40	25306.50	25295.75	0.0%	30.1%	19461.40	21790.00	-1180.00	0.00	0.00	0.0%	V_sim16	0.00	0.00	0.00	0.00
NQH26	Long	2025-12-18  23:56:09.223		25303.00		3	5	0	-12.60	0.00	AT_NQ_TM(D-R-2+last50)	5	0		12.60	25303.00	25303.00	0.0%	28.7%	19461.40	20230.00	0.00	0.00	0.00	0.0%	V_sim16	0.00	0.00	0.00	0.00
									Total: 17320.40																					
