ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Orders	2025-12-18  00:14:43.916368	2025-12-18  00:14:43.916366	36781886	Limit	1	Open	V_sim16	Buy	24977.00				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090794	Close	Y	NQH26					0.00	36781886	20090794.84597	Good till Canceled	shimishon
Orders	2025-12-18  00:14:43.916392	2025-12-18  00:14:43.916390	36781887	Limit	1	Pending Open	V_sim16	Buy	24945.00				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32128. Sierra Chart. 93.173.105.113 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20090795	Close	Y	NQH26					0.00		20090795.70170	Good till Canceled	shimishon
Orders	2025-12-18  00:14:43.916408	2025-12-18  00:14:43.916406	36781887	Limit	1	Open	V_sim16	Buy	24945.00				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090795	Close	Y	NQH26					0.00	36781887	20090795.70170	Good till Canceled	shimishon
Orders	2025-12-18  00:24:02.432027	2025-12-18  00:24:02.432022	36781885	Limit	1	Filled	V_sim16	Buy	24982.25		24982.25	1	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 24982.00 Ask: 24982.75 Last: 24983.00. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090793	Close	Y	NQH26		36781885.1			0.00	36781885	20090793.26498	Good till Canceled	shimishon
Positions	2025-12-18  00:24:02.432053	00:00:00.000000			1	Unspecified	V_sim16							-2	Updated Internal Position Quantity to -2. Previous: -3. Fill of InternalOrderID: 20090793			N	NQH26					0.00				
Fills	2025-12-18  00:24:02.432058	2025-12-18  00:24:02.360000	36781885	Limit	1	Filled	V_sim16	Buy	24982.25		24982.25	1	AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 24982.00 Ask: 24982.75 Last: 24983.00. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090793	Close	Y	NQH26		36781885.1	24989.50	24982.00	0.00	36781885	20090793.26498	Good till Canceled	shimishon
Positions	2025-12-18  00:24:02.432243	00:00:00.000000				Unspecified	V_sim16							-2	Updated Service Position Quantity to -2			N	NQH26					0.00				
Orders	2025-12-18  00:24:02.545773	2025-12-18  00:24:02.545770	36781884	Stop Limit	3	Pending Modify	V_sim16	Buy	24993.00	25003.00			AT_NQ_TM(D-R-2+last50)	-2	Auto-trade order modification: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3. Requested Price: 24986.00. Requested Quantity: 2	20090792	Close	Y	NQH26					0.00	36781884	20090792.52349	Good till Canceled	shimishon
Orders	2025-12-18  00:24:02.790854	2025-12-18  00:24:02.790843	36781884	Stop Limit	2	Open	V_sim16	Buy	24986.00	24996.00			AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090792	Close	Y	NQH26					0.00	36781884	20090792.52349	Good till Canceled	shimishon
Orders	2025-12-18  00:25:10.443200	2025-12-18  00:25:10.443194	36781886	Limit	1	Filled	V_sim16	Buy	24977.00		24977.00	1	AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 24976.25 Ask: 24977.00 Last: 24976.50. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090794	Close	Y	NQH26		36781886.1			0.00	36781886	20090794.84597	Good till Canceled	shimishon
Positions	2025-12-18  00:25:10.443223	00:00:00.000000			1	Unspecified	V_sim16							-1	Updated Internal Position Quantity to -1. Previous: -2. Fill of InternalOrderID: 20090794			N	NQH26					0.00				
Fills	2025-12-18  00:25:10.443228	2025-12-18  00:25:10.413000	36781886	Limit	1	Filled	V_sim16	Buy	24977.00		24977.00	1	AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 24976.25 Ask: 24977.00 Last: 24976.50. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090794	Close	Y	NQH26		36781886.1	24982.00	24977.00	0.00	36781886	20090794.84597	Good till Canceled	shimishon
Positions	2025-12-18  00:25:10.533477	00:00:00.000000				Unspecified	V_sim16							-1	Updated Service Position Quantity to -1			N	NQH26					0.00				
Orders	2025-12-18  00:25:10.563766	2025-12-18  00:25:10.563762	36781884	Stop Limit	2	Pending Cancel	V_sim16	Buy	24986.00	24996.00			AT_NQ_TM(D-R-2+last50)	-1	Auto-trade canceled order: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3	20090792	Close	Y	NQH26					0.00	36781884	20090792.52349	Good till Canceled	shimishon
Orders	2025-12-18  00:25:10.563920	2025-12-18  00:25:10.563915		Trailing Stop	1	Order Sent	V_sim16	Buy	24987.00				AT_NQ_TM(D-R-2+last50)	-1	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  00:24:00.000 | Last: 24976.5 | Scaling out | AOE=false | AOU=false	20090844	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  00:25:10.724290	2025-12-18  00:25:10.724284	36781884	Stop Limit	2	Canceled	V_sim16	Buy	24986.00	24996.00			AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090792	Close	Y	NQH26					0.00	36781884	20090792.52349	Good till Canceled	shimishon
Orders	2025-12-18  00:25:10.753204	2025-12-18  00:25:10.753196	36781946	Trailing Stop	1	Pending Open	V_sim16	Buy	24987.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (New). Info: Order from DTC client #32128. Sierra Chart. 93.173.105.113 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00		20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:10.753237	2025-12-18  00:25:10.753236	36781946	Trailing Stop	1	Open	V_sim16	Buy	24987.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:14.906684	2025-12-18  00:25:14.906680	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24987.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24976.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24986.50. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:15.095367	2025-12-18  00:25:15.095360	36781946	Trailing Stop	1	Open	V_sim16	Buy	24986.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:15.402511	2025-12-18  00:25:15.402508	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24986.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24975.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24986.25. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:15.601985	2025-12-18  00:25:15.601981	36781946	Trailing Stop	1	Open	V_sim16	Buy	24986.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:15.714458	2025-12-18  00:25:15.714455	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24986.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24975.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24985.50. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:15.869604	2025-12-18  00:25:15.869596	36781946	Trailing Stop	1	Open	V_sim16	Buy	24985.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:20.402004	2025-12-18  00:25:20.402000	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24985.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24974.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24985.00. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:20.631814	2025-12-18  00:25:20.631803	36781946	Trailing Stop	1	Open	V_sim16	Buy	24985.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:20.700880	2025-12-18  00:25:20.700875	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24985.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24973.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24984.25. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:20.862616	2025-12-18  00:25:20.862590	36781946	Trailing Stop	1	Open	V_sim16	Buy	24984.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:22.896528	2025-12-18  00:25:22.896525	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24984.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24973.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24984.00. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:23.096867	2025-12-18  00:25:23.096862	36781946	Trailing Stop	1	Open	V_sim16	Buy	24984.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:35.419107	2025-12-18  00:25:35.419103	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24984.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24973.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24983.75. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:35.609001	2025-12-18  00:25:35.608994	36781946	Trailing Stop	1	Open	V_sim16	Buy	24983.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:36.415177	2025-12-18  00:25:36.415173	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24983.75				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24972.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24983.25. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:36.614820	2025-12-18  00:25:36.614813	36781946	Trailing Stop	1	Open	V_sim16	Buy	24983.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:36.729403	2025-12-18  00:25:36.729401	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24983.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24972.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24982.50. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:36.885090	2025-12-18  00:25:36.885078	36781946	Trailing Stop	1	Open	V_sim16	Buy	24982.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:36.917469	2025-12-18  00:25:36.917466	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24982.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24971.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24982.00. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:37.106017	2025-12-18  00:25:37.106009	36781946	Trailing Stop	1	Open	V_sim16	Buy	24982.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:50.423844	2025-12-18  00:25:50.423837	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24982.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24971.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24981.75. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:50.700169	2025-12-18  00:25:50.700160	36781946	Trailing Stop	1	Open	V_sim16	Buy	24981.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:50.809575	2025-12-18  00:25:50.809572	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24981.75				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24970.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24981.00. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:50.967683	2025-12-18  00:25:50.967676	36781946	Trailing Stop	1	Open	V_sim16	Buy	24981.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:51.422210	2025-12-18  00:25:51.422207	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24981.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24970.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24980.75. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:51.610363	2025-12-18  00:25:51.610358	36781946	Trailing Stop	1	Open	V_sim16	Buy	24980.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:51.921824	2025-12-18  00:25:51.921819	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24980.75				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24970.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24980.50. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:52.141226	2025-12-18  00:25:52.141222	36781946	Trailing Stop	1	Open	V_sim16	Buy	24980.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:52.239809	2025-12-18  00:25:52.239806	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24980.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24968.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24978.75. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:52.398848	2025-12-18  00:25:52.398841	36781946	Trailing Stop	1	Open	V_sim16	Buy	24978.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:53.908612	2025-12-18  00:25:53.908608	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24978.75				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24968.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24978.50. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:25:54.112300	2025-12-18  00:25:54.112294	36781946	Trailing Stop	1	Open	V_sim16	Buy	24978.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:26.930227	2025-12-18  00:26:26.930224	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24978.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24967.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24978.25. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:27.118424	2025-12-18  00:26:27.118416	36781946	Trailing Stop	1	Open	V_sim16	Buy	24978.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:27.228452	2025-12-18  00:26:27.228450	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24978.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24967.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24978.00. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:27.384062	2025-12-18  00:26:27.384054	36781946	Trailing Stop	1	Open	V_sim16	Buy	24978.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:28.431775	2025-12-18  00:26:28.431771	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24978.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24966.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24976.75. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:28.622199	2025-12-18  00:26:28.622195	36781946	Trailing Stop	1	Open	V_sim16	Buy	24976.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:32.294070	2025-12-18  00:26:32.294068	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24976.75				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24966.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24976.50. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:32.531811	2025-12-18  00:26:32.531807	36781946	Trailing Stop	1	Open	V_sim16	Buy	24976.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:32.554966	2025-12-18  00:26:32.554964	36781946	Trailing Stop	1	Pending Modify	V_sim16	Buy	24976.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 24965.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 24976.00. Requested Quantity: 1	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:26:32.718014	2025-12-18  00:26:32.718011	36781946	Trailing Stop	1	Open	V_sim16	Buy	24976.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26					0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:27:47.347679	2025-12-18  00:27:47.347668	36781946	Trailing Stop	1	Filled	V_sim16	Buy	24976.00		24976.75	1	AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 24976.25 Ask: 24976.75 Last: 24976.75. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26		36781946.1			0.00	36781946	20090844.90195	Good till Canceled	shimishon
Positions	2025-12-18  00:27:47.347713	00:00:00.000000			1	Unspecified	V_sim16								Updated Internal Position Quantity to 0. Previous: -1. Fill of InternalOrderID: 20090844			N	NQH26					0.00				
Fills	2025-12-18  00:27:47.347720	2025-12-18  00:27:47.266000	36781946	Trailing Stop	1	Filled	V_sim16	Buy	24976.00		24976.75	1	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 24976.25 Ask: 24976.75 Last: 24976.75. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26		36781946.1	24976.75	24965.50	0.00	36781946	20090844.90195	Good till Canceled	shimishon
Positions	2025-12-18  00:27:47.348033	00:00:00.000000				Unspecified	V_sim16								Updated Service Position Quantity to 0			N	NQH26					0.00				
Orders	2025-12-18  00:27:47.430344	2025-12-18  00:27:47.430339	36781946	Trailing Stop	1	Pending Cancel	V_sim16	Buy	24976.00		24976.75	1	AT_NQ_TM(D-R-2+last50)		Auto-trade canceled order: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3	20090844	Close	Y	NQH26		36781946.1			0.00	36781946	20090844.90195	Good till Canceled	shimishon
Orders	2025-12-18  00:27:47.430495	2025-12-18  00:27:47.430494	36781887	Limit	1	Open	V_sim16	Buy	24945.00				AT_NQ_TM(D-R-2+last50)		Initiating: Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  00:27:00.000	20090795	Close	Y	NQH26					0.00	36781887	20090795.70170	Good till Canceled	shimishon
Orders	2025-12-18  00:27:47.430507	2025-12-18  00:27:47.430505	36781887	Limit	1	Pending Cancel	V_sim16	Buy	24945.00				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  00:27:00.000	20090795	Close	Y	NQH26					0.00	36781887	20090795.70170	Good till Canceled	
Orders	2025-12-18  00:27:47.430529	2025-12-18  00:27:47.430528	36781946	Trailing Stop	1	Pending Cancel	V_sim16	Buy	24976.00		24976.75	1	AT_NQ_TM(D-R-2+last50)		Canceling of order is being delayed. (Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  00:27:00.000)	20090844	Close	Y	NQH26		36781946.1			0.00	36781946	20090844.90195	Good till Canceled	
Orders	2025-12-18  00:27:47.615014	2025-12-18  00:27:47.615007	36781946	Trailing Stop	1	Filled	V_sim16	Buy	24976.00		24976.75	1	AT_NQ_TM(D-R-2+last50)		Order cancellation failed | Trading Evaluator (Order cancel reject). Info: Order cancellation failed | The order is no longer working and cannot be canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090844	Close	Y	NQH26		36781946.1			0.00	36781946	20090844.90195	Good till Canceled	
Orders	2025-12-18  00:27:47.624431	2025-12-18  00:27:47.624422	36781887	Limit	1	Canceled	V_sim16	Buy	24945.00				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20090795	Close	Y	NQH26					0.00	36781887	20090795.70170	Good till Canceled	shimishon
Orders	2025-12-18  00:27:47.728846	2025-12-18  00:27:47.728845				Unspecified	V_sim16								Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  00:27:00.000 | No working orders to cancel for Symbol and Account			N	NQH26					0.00			Day	
