Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Price, Sell Price, Sell Target1 Price, BuyTarget1 Price, Sell StopLoss Price, Buy StopLoss Price, Buy Entry, Sell Entry, ATR, Rotation Buy, Rotation Sell, BuyTarget2 Price, BuyTarget3 Price, Sell Target2 Price, Sell Target3 Price, Poly Regression Buy, Poly Regression Sell, Auto Trader Buy Subgraph, Auto Trader Sell Subgraph, BuyTarget4 Price, BuyTarget5 Price, BuyTarget6 Price, Sell Target4 Price, Sell Target5 Price, Sell Target6 Price, Target 1 Price, Target 2 Price, Target 3 Price, Target 4 Price, Target 5 Price, Target 6 Price, Trades +2 STD, Trades -2 STD, Trades +1 STD, Trades -1 STD, UpDownRatio +2 STD, UpDownRatio -2 STD, UpDownRatio +1 STD, UpDownRatio -1 STD, DeltaRatio +1 STD, DeltaRatio +2 STD, DeltaRatio -1 STD, DeltaRatio -2 STD, Ask Bid Trade Ratio +1 STD, Ask Bid Trade Ratio +2 STD, Ask Bid Trade Ratio -1 STD, Ask Bid Trade Ratio -2 STD
2026-7-23, 09:12:45.070002, 28735.00, 28739.75, 28718.25, 28720.50, 1000, 938, 28728.38, 28726.17, 28729.00, 426, 574, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 24.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28715.25, 28690.25, 26225.50, 28740.50, 28740.50, 28740.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28716.85, 0.00, 28716.45, 0.00, 0.00, 0.00, 28716.25, 0.00, 0.00, 0.00
2026-7-23, 09:14:03.666000, 28720.50, 28731.50, 28717.50, 28721.25, 1000, 943, 28722.69, 28723.42, 28724.50, 432, 568, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28715.25, 28690.25, 26225.50, 28740.50, 28740.50, 28740.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28716.10, 0.00, 28715.70, 0.00, 0.00, 0.00, 28715.50, 0.00, 0.00, 0.00
2026-7-23, 09:16:32.452007, 28721.25, 28726.00, 28707.00, 28708.75, 1000, 914, 28715.75, 28713.92, 28716.50, 549, 451, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28715.25, 28690.25, 26225.50, 28740.50, 28740.50, 28740.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:17:24.571000, 28708.50, 28721.25, 28705.25, 28706.75, 1000, 893, 28710.44, 28711.08, 28713.25, 456, 544, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28715.25, 28690.25, 26225.50, 28740.50, 28740.50, 28740.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:18:22.764000, 28706.75, 28719.00, 28703.00, 28707.75, 1000, 883, 28709.13, 28709.92, 28711.00, 515, 485, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28715.25, 28690.25, 26225.50, 28740.50, 28740.50, 28740.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:20:04.073002, 28708.00, 28721.25, 28703.00, 28709.50, 1000, 942, 28710.44, 28711.25, 28712.13, 427, 573, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28715.25, 28690.25, 26225.50, 28740.50, 28740.50, 28740.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28701.60, 0.00, 28701.20, 0.00, 0.00, 0.00, 28701.00, 0.00, 0.00, 0.00
2026-7-23, 09:22:20.005000, 28710.00, 28718.50, 28700.25, 28706.25, 1000, 888, 28708.75, 28708.33, 28709.38, 470, 530, 0.00, 28703.00, 28702.75, 0.00, 28721.50, 0.00, 0.00, 28713.50, 22.59, 0.00, 0.00, 0.00, 0.00, 28702.50, 28678.00, 0.00, 0.00, 0.00, 28713.75, 0.00, 0.00, 0.00, 28703.00, 28703.00, 28703.00, 28680.00, 28657.75, 26464.25, 28702.50, 28702.50, 28702.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:24:18.264000, 28705.75, 28722.50, 28699.25, 28722.50, 1000, 814, 28712.50, 28714.75, 28710.88, 460, 540, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28680.00, 28657.75, 26464.25, 28702.50, 28702.50, 28702.50, 0.00, 0.00, 28721.30, 0.00, 0.00, 0.00, 28697.85, 0.00, 0.00, 0.00, 0.00, 0.00, 28697.25, 0.00, 0.00, 0.00
2026-7-23, 09:25:03.090001, 28723.25, 28723.25, 28699.00, 28699.00, 1000, 889, 28711.13, 28707.08, 28711.13, 520, 480, 0.00, 28699.25, 28699.00, 0.00, 28722.75, 0.00, 0.00, 28723.25, 22.66, 0.00, 0.00, 0.00, 0.00, 28698.75, 28674.25, 0.00, 0.00, 0.00, 28723.50, 0.00, 0.00, 0.00, 28699.25, 28699.25, 28699.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:26:33.945005, 28699.00, 28721.00, 28697.50, 28704.75, 1000, 875, 28705.56, 28707.75, 28709.25, 529, 471, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28677.50, 28655.50, 26483.00, 28699.75, 28699.75, 28699.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:27:55.679000, 28706.00, 28725.00, 28697.00, 28721.75, 1000, 911, 28712.44, 28714.58, 28711.00, 474, 526, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28677.50, 28655.50, 26483.00, 28699.75, 28699.75, 28699.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28695.00, 0.00, 0.00, 0.00
2026-7-23, 09:29:01.310000, 28722.50, 28722.50, 28703.00, 28721.50, 1000, 866, 28717.38, 28715.67, 28712.75, 517, 483, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28724.50, 0.00
2026-7-23, 09:29:49.829001, 28721.25, 28722.25, 28715.50, 28719.25, 287, 276, 28719.56, 28719.00, 28718.88, 179, 108, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28723.45, 0.00, 0.00, 0.00, 0.00, 0.00, 28723.65, 0.00, 0.00, 28724.05, 0.00, 0.00, 0.00, 0.00, 28724.25
2026-7-23, 09:30:00.000000, 28718.25, 28725.75, 28703.75, 28716.00, 1000, 888, 28715.94, 28715.17, 28714.75, 525, 475, 0.00, 28715.50, 28715.25, 0.00, 28722.50, 0.00, 0.00, 28719.00, 21.22, 0.00, 0.00, 0.00, 0.00, 28715.00, 28690.50, 0.00, 0.00, 0.00, 28719.25, 0.00, 0.00, 0.00, 28715.50, 28715.50, 28715.50, 28692.00, 28671.25, 26620.50, 28713.00, 28713.00, 28713.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:30:03.438003, 28715.75, 28717.75, 28680.50, 28683.25, 1000, 908, 28699.31, 28693.83, 28699.13, 616, 384, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28719.15, 0.00, 0.00, 28719.55, 0.00, 0.00, 0.00, 28719.75, 0.00
2026-7-23, 09:30:09.948004, 28683.50, 28709.00, 28678.25, 28684.50, 1000, 964, 28688.81, 28690.58, 28693.63, 479, 521, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:30:23.092000, 28684.50, 28702.75, 28674.75, 28674.75, 1000, 939, 28684.19, 28684.08, 28688.75, 520, 480, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:30:39.854007, 28674.75, 28678.25, 28657.00, 28678.25, 1000, 881, 28672.06, 28671.17, 28667.63, 563, 437, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28680.25, 0.00
2026-7-23, 09:30:48.867000, 28678.50, 28700.00, 28676.75, 28699.00, 1000, 856, 28688.56, 28691.92, 28688.38, 467, 533, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28675.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:31:03.493000, 28699.50, 28710.75, 28680.50, 28698.75, 1000, 976, 28697.38, 28696.67, 28695.63, 529, 471, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:31:16.998000, 28700.00, 28716.75, 28695.00, 28713.25, 1000, 896, 28706.25, 28708.33, 28705.88, 530, 470, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:31:33.083000, 28712.50, 28719.50, 28698.00, 28717.50, 1000, 946, 28711.88, 28711.67, 28708.75, 515, 485, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:31:54.488000, 28717.50, 28732.75, 28714.00, 28724.25, 1000, 943, 28722.13, 28723.67, 28723.38, 454, 546, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:32:06.680003, 28724.00, 28735.75, 28710.75, 28735.75, 1000, 898, 28726.56, 28727.42, 28723.25, 437, 563, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28708.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:32:27.366012, 28735.75, 28748.00, 28733.50, 28748.00, 1000, 832, 28741.31, 28743.17, 28740.75, 451, 549, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28732.10, 0.00, 0.00, 0.00, 0.00, 0.00, 28731.50, 0.00, 0.00, 0.00
2026-7-23, 09:32:45.377006, 28748.00, 28748.00, 28717.75, 28738.75, 1000, 928, 28738.13, 28734.83, 28732.88, 561, 439, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28749.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28750.00, 0.00
2026-7-23, 09:33:05.243002, 28738.75, 28740.25, 28708.75, 28717.50, 1000, 957, 28726.31, 28722.17, 28724.50, 499, 501, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:33:30.391004, 28717.50, 28719.50, 28691.00, 28713.75, 1000, 941, 28710.44, 28708.08, 28705.25, 551, 449, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28720.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:33:45.024000, 28714.00, 28740.00, 28714.00, 28737.25, 1000, 931, 28726.31, 28730.42, 28727.00, 414, 586, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28712.60, 0.00, 28712.20, 0.00, 0.00, 0.00, 28712.00, 0.00, 0.00, 0.00
2026-7-23, 09:34:05.468000, 28737.25, 28746.25, 28731.00, 28743.00, 1000, 881, 28739.38, 28740.08, 28738.63, 474, 526, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:34:29.729002, 28743.00, 28761.00, 28735.25, 28760.00, 1000, 860, 28749.81, 28752.08, 28748.13, 421, 579, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28733.85, 0.00, 28733.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:34:51.461002, 28760.00, 28766.00, 28752.50, 28761.50, 1000, 906, 28760.00, 28760.00, 28759.25, 535, 465, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28767.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:35:07.401000, 28761.75, 28773.00, 28750.00, 28763.50, 1000, 890, 28762.06, 28762.17, 28761.50, 465, 535, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:35:25.465000, 28763.75, 28775.00, 28759.75, 28764.25, 1000, 932, 28765.69, 28766.33, 28767.38, 497, 503, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:35:52.536001, 28764.25, 28764.50, 28736.75, 28747.25, 1000, 964, 28753.19, 28749.50, 28750.63, 567, 433, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28766.30, 0.00, 0.00, 0.00, 28766.50, 0.00
2026-7-23, 09:36:13.876000, 28748.00, 28779.00, 28744.25, 28775.50, 1000, 907, 28761.69, 28766.25, 28761.63, 421, 579, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28742.85, 0.00, 28742.45, 0.00, 0.00, 0.00, 28742.25, 0.00, 0.00, 0.00
2026-7-23, 09:36:34.171001, 28775.25, 28790.25, 28773.25, 28784.50, 1000, 946, 28780.81, 28782.67, 28781.75, 463, 537, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:36:58.326000, 28785.50, 28800.75, 28777.50, 28799.25, 1000, 951, 28790.75, 28792.50, 28789.13, 460, 540, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:37:17.990000, 28799.00, 28807.50, 28792.25, 28806.25, 1000, 966, 28801.25, 28802.00, 28799.88, 475, 525, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:37:44.250002, 28806.50, 28812.25, 28799.25, 28812.25, 1000, 841, 28807.56, 28807.92, 28805.75, 459, 541, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-7-23, 09:38:05.884001, 28812.50, 28817.50, 28792.00, 28793.25, 1000, 956, 28803.81, 28800.92, 28804.75, 570, 430, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28818.90, 0.00, 0.00, 28819.30, 0.00, 0.00, 0.00, 28819.50, 0.00
2026-7-23, 09:38:25.020003, 28793.25, 28796.50, 28777.50, 28782.50, 1000, 957, 28787.44, 28785.50, 28787.00, 488, 512, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
