SECTION A: BAR SIGNAL LIST (from GraphData export - RAW)
Date,Bar_Time,Direction,Entry_Price,Target1,Stop_Loss,Auto_Executed
2026-06-12,4,BUY,1,?,?,24593.0,24720.0,127.0,2540.0,45540.0,0.0
2026-06-12,5,BUY,3,?,?,24667.0,24737.0,70.0,4200.0,49740.0,0.0
2026-06-12,6,BUY,1,?,?,24700.0,24650.0,-50.0,-1000.0,48740.0,0.0
2026-06-12,7,BUY,1,?,?,24666.0,24650.0,-16.0,-320.0,48420.0,0.0
2026-06-12,8,BUY,1,?,?,24625.0,24650.0,25.0,500.0,48920.0,0.0
2026-06-12,9,BUY,3,?,?,24679.0,24678.0,-1.0,-60.0,48860.0,0.0
2026-06-12,10,BUY,3,?,?,24701.0,24692.0,-9.0,-540.0,48320.0,0.0
2026-06-12,11,BUY,1,?,?,24663.0,24628.0,-35.0,-700.0,47620.0,0.0
2026-06-12,12,BUY,1,?,?,24631.0,24628.0,-3.0,-60.0,47560.0,0.0
2026-06-12,13,BUY,1,?,?,24649.0,24628.0,-21.0,-420.0,47140.0,0.0
2026-06-12,14,BUY,1,?,?,24592.0,24593.0,1.0,20.0,47160.0,0.0
2026-06-12,15,BUY,2,?,?,24591.0,24593.0,2.0,80.0,47240.0,0.0
2026-06-12,16,BUY,3,?,?,24617.0,24623.0,6.0,360.0,47600.0,0.0
2026-06-12,17,BUY,1,?,?,24595.0,24537.0,-58.0,-1160.0,46440.0,0.0
2026-06-12,18,BUY,1,?,?,24564.0,24537.0,-27.0,-540.0,45900.0,0.0
2026-06-12,19,BUY,1,?,?,24569.0,24537.0,-32.0,-640.0,45260.0,0.0
2026-06-12,20,BUY,1,?,?,24509.0,24497.0,-12.0,-240.0,45020.0,0.0
2026-06-12,21,BUY,2,?,?,24523.0,24497.0,-26.0,-1040.0,43980.0,0.0
2026-06-12,22,BUY,1,?,?,24470.0,24556.0,86.0,1720.0,45700.0,0.0
2026-06-12,23,BUY,2,?,?,24492.0,24551.0,59.0,2360.0,48060.0,0.0
2026-06-12,24,BUY,3,?,?,24528.0,24444.0,-84.0,-5040.0,43020.0,0.0
2026-06-12,25,BUY,3,?,?,24505.0,24502.0,-3.0,-180.0,42840.0,0.0
2026-06-12,26,BUY,3,?,?,24541.0,24584.0,43.0,2580.0,45420.0,0.0
2026-06-12,27,BUY,1,?,?,24621.0,24667.0,46.0,920.0,46340.0,0.0
2026-06-12,28,BUY,2,?,?,24621.0,24647.0,26.0,1040.0,47380.0,0.0
2026-06-12,29,BUY,3,?,?,24635.0,24647.0,12.0,720.0,48100.0,0.0
2026-06-12,30,BUY,1,?,?,24620.0,24569.0,-51.0,-1020.0,47080.0,0.0
2026-06-12,31,BUY,1,?,?,24594.0,24569.0,-25.0,-500.0,46580.0,0.0
2026-06-12,32,BUY,1,?,?,24609.0,24569.0,-40.0,-800.0,45780.0,0.0
2026-06-12,33,BUY,3,?,?,24612.0,24617.0,5.0,300.0,46080.0,0.0
2026-06-12,34,BUY,3,?,?,24650.0,24655.0,5.0,300.0,46380.0,0.0
2026-06-12,35,BUY,3,?,?,24687.0,24672.0,-15.0,-900.0,45480.0,0.0
