Database_Source,Account_Name,Symbol,Trade_ID,Entry_Time_NY,Exit_Time_NY,Side,Entry_Price,Exit_Price,Quantity,Profit_Loss_USD,Duration_Minutes,Hour_of_Day_NY,Day_of_Week
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tdff6702685e6,2024-07-28T22:01:29.746910,2024-07-28T22:02:29.592779,LONG,19214.5,19206.0,6,-1020.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta98e114499ae,2024-07-28T22:16:37.728088,2024-07-28T22:16:38.222836,SHORT,19228.75,19229.5,6,-90.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T70ae34390d17,2024-07-28T23:13:31.721177,2024-07-28T23:14:00.402262,LONG,19238.25,19237.5,4,-60.0,0,19,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T592a292d6958,2024-07-28T23:42:56.706264,2024-07-28T23:43:58.998495,LONG,19248.5,19248.0,4,-40.0,1,19,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tfab5ba4d7ed7,2024-08-04T22:01:44.281067,2024-08-04T22:01:44.724067,LONG,18305.25,18302.75,6,-300.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T0bedd366c642,2024-12-26T14:41:05.052734,2024-12-26T14:41:07.587748,SHORT,21981.75,21985.25,6,-420.0,0,9,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Taa126e40def4,2024-12-26T23:00:00.914054,2024-12-26T23:00:01.323492,SHORT,21981.75,21986.5,6,-570.0,0,18,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf7b100705499,2024-12-31T14:45:45.303234,2024-12-31T14:45:47.192798,SHORT,21409.5,21411.0,6,-180.0,0,9,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td48aaa8b4ab5,2024-12-31T14:47:54.416356,2024-12-31T14:47:56.171237,LONG,21447.0,21445.75,6,-150.0,0,9,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T60cd0d5db63c,2024-12-31T15:50:06.219624,2024-12-31T15:50:08.818068,LONG,21378.0,21378.25,6,30.0,0,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tb45e6b4f717d,2024-12-31T18:50:05.033281,2024-12-31T18:50:07.442315,LONG,21255.0,21261.25,6,750.0,0,13,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T9c8403e35c2a,2024-12-31T19:33:25.921977,2024-12-31T19:33:26.406110,SHORT,21195.75,21196.0,6,-30.0,0,14,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T33b18923ef1c,2024-12-31T20:16:17.224337,2024-12-31T20:16:19.581467,LONG,21225.25,21224.5,6,-90.0,0,15,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T64291d2d0893,2024-12-31T20:39:44.055077,2024-12-31T20:39:44.684200,SHORT,21272.25,21273.25,6,-120.0,0,15,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T04c54aa43ee1,2024-12-31T20:53:12.231699,2024-12-31T20:53:14.599720,LONG,21240.25,21240.25,6,0.0,0,15,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te4d6018732f1,2025-06-06T12:53:51.856274,2025-06-06T12:53:53.336825,SHORT,21761.25,21761.5,6,-30.0,0,8,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T54745c52c48d,2025-06-06T12:58:53.979762,2025-06-06T12:58:55.416443,LONG,21761.25,21760.25,6,-120.0,0,8,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T9b57b902d84b,2025-06-06T14:52:13.938014,2025-06-06T14:52:15.587901,SHORT,21830.75,21829.0,6,210.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T71bde884135b,2025-06-06T15:20:46.024237,2025-06-06T15:20:47.502823,SHORT,21748.5,21751.75,6,-390.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T1ab1d8864b88,2025-06-11T10:44:12.267870,2025-06-11T10:44:14.447148,LONG,21926.0,21923.75,6,-270.0,0,6,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tbe94998376e6,2025-06-11T12:30:21.683890,2025-06-11T12:30:23.675520,SHORT,22028.0,22039.25,6,-1350.0,0,8,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc72040074bd4,2025-06-11T12:30:31.502939,2025-06-11T12:30:33.644683,LONG,22054.5,22045.25,6,-1110.0,0,8,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T646b070a24a0,2025-06-11T13:30:59.976399,2025-06-11T13:31:01.383535,SHORT,22012.5,22015.25,6,-330.0,0,9,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T8879d6f75f21,2025-06-11T14:12:41.973630,2025-06-11T14:12:43.735846,SHORT,22001.25,22003.25,6,-240.0,0,10,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td0e5293fcb20,2025-06-11T16:19:20.751558,2025-06-11T16:19:22.352153,SHORT,21930.5,21933.5,6,-360.0,0,12,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf9a02256b36e,2025-06-11T18:02:26.119020,2025-06-11T18:02:27.632366,LONG,21880.75,21880.5,6,-30.0,0,14,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf2d4b81eaafc,2025-06-11T18:10:00.806763,2025-06-11T18:10:02.418671,SHORT,21875.5,21879.5,6,-480.0,0,14,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T0e38887544e8,2025-06-11T18:18:43.067627,2025-06-11T18:19:05.200881,SHORT,21828.75,21820.0,6,1050.0,0,14,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc497c349ffb7,2025-06-11T18:56:08.333831,2025-06-11T18:56:15.467545,SHORT,21861.75,21860.25,6,180.0,0,14,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T432d5b129ecb,2025-06-11T19:53:52.100834,2025-06-11T19:53:54.609529,SHORT,21870.0,21871.5,6,-180.0,0,15,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T445fcf87f7e3,2025-06-13T00:02:13.817167,2025-06-13T00:02:15.286196,LONG,21752.75,21742.75,6,-1200.0,0,20,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T49995e4cc14a,2025-06-13T00:06:33.908314,2025-06-13T00:06:35.409342,LONG,21692.5,21688.5,6,-480.0,0,20,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T90531386ff59,2025-06-13T00:11:45.507005,2025-06-13T00:11:47.486685,SHORT,21653.5,21661.25,6,-930.0,0,20,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T1779c66ab1a8,2025-06-13T00:16:54.022511,2025-06-13T00:16:55.603774,SHORT,21670.5,21673.75,6,-390.0,0,20,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te7bf7aea34fe,2025-06-13T00:32:59.457458,2025-06-13T00:33:01.414625,SHORT,21560.0,21562.0,6,-240.0,0,20,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td8a59d3d9ebf,2025-06-13T01:42:36.563983,2025-06-13T01:42:38.576938,SHORT,21554.75,21562.75,6,-960.0,0,21,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T632e857b8976,2025-06-13T07:15:39.108703,2025-06-13T07:15:43.478297,SHORT,21623.25,21621.0,6,270.0,0,3,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T27b4396992a1,2025-06-13T09:29:22.031660,2025-06-13T09:29:23.430452,LONG,21630.0,21630.5,6,60.0,0,5,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td8b1e6d62d51,2025-06-13T13:35:26.884561,2025-06-13T13:35:28.373940,LONG,21763.75,21761.0,6,-330.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T4598735988b3,2025-06-13T15:15:44.748654,2025-06-13T15:15:46.649075,SHORT,21764.5,21768.0,6,-420.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3bc00013df3d,2025-06-13T17:21:03.535336,2025-06-13T17:21:30.329516,SHORT,21809.5,21802.75,6,810.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tcc6dcbf640e5,2025-06-13T19:50:01.745189,2025-06-13T19:50:03.606856,SHORT,21644.5,21645.0,6,-60.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T90d3d013a55e,2025-06-13T19:50:02.910477,2025-06-13T19:50:04.833689,SHORT,21644.5,21645.0,6,-60.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3f0adcc3ae81,2025-06-22T22:01:11.789180,2025-06-22T22:01:13.434532,SHORT,21690.0,21694.25,6,-510.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T7e15595a670b,2025-06-22T22:01:44.908152,2025-06-22T22:01:46.392142,LONG,21700.0,21694.75,6,-630.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tdf6df6e3a9d4,2025-06-22T22:03:40.950643,2025-06-22T22:03:42.449735,LONG,21702.75,21701.25,6,-180.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T169455a9df1a,2025-06-29T22:00:00.045837,2025-06-29T22:00:01.587668,SHORT,22760.0,22762.75,6,-330.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T468f22e6e2ad,2025-07-02T12:15:14.979864,2025-07-02T12:15:16.445678,LONG,22653.75,22647.5,6,-750.0,0,8,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T85660f3e9988,2025-07-02T13:31:28.558680,2025-07-02T13:31:30.529337,LONG,22670.5,22669.5,6,-120.0,0,9,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T1889fbf66d90,2025-07-02T15:21:46.442560,2025-07-02T15:21:48.439890,LONG,22825.25,22825.5,6,30.0,0,11,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T6e412d9bb519,2025-07-02T15:45:36.018189,2025-07-02T15:45:37.514730,LONG,22814.0,22814.25,6,30.0,0,11,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te1f2044400ac,2025-07-04T13:58:46.011922,2025-07-04T13:58:47.571930,LONG,22916.75,22916.0,6,-90.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T91f8cd5ca105,2025-07-07T16:21:31.959096,2025-07-07T16:21:33.403220,SHORT,22855.5,22859.5,6,-480.0,0,12,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T26592b6995e8,2025-07-13T22:03:06.437915,2025-07-13T22:03:08.334426,LONG,22836.5,22838.5,6,240.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf90bb907537f,2025-07-13T22:04:33.924863,2025-07-13T22:04:35.399590,SHORT,22842.0,22839.75,6,270.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T4624d8608e32,2024-03-18T13:41:31.302293,2024-03-18T13:41:31.781341,SHORT,18345.5,18345.0,6,60.0,0,9,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T657415ea8dae,2024-03-18T14:03:56.668482,2024-03-18T14:03:57.168749,LONG,18310.75,18309.75,6,-120.0,0,10,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Te2214cfa44a2,2024-03-18T15:38:32.071108,2024-03-18T15:38:32.560309,LONG,18309.0,18308.5,6,-60.0,0,11,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T910feacfb4f6,2024-03-18T18:40:49.329365,2024-03-18T18:40:49.844891,SHORT,18287.25,18287.75,6,-60.0,0,14,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Td93bde7a66ad,2024-03-18T19:42:52.477531,2024-03-18T19:42:53.009466,LONG,18266.75,18266.25,6,-60.0,0,15,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T6be171433969,2024-03-18T20:08:06.795927,2024-03-18T20:08:07.289168,LONG,18234.0,18233.75,6,-30.0,0,16,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tffd4cffc61af,2024-03-18T22:00:18.030322,2024-03-18T22:00:18.510490,LONG,18220.25,18218.25,6,-240.0,0,18,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T753a997cdb52,2024-03-19T11:03:46.150226,2024-03-19T11:03:46.562668,LONG,18147.5,18147.5,6,0.0,0,7,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T4b92f502044c,2024-03-19T12:08:57.697919,2024-03-19T12:11:09.763306,SHORT,18104.5,18104.25,4,20.0,2,8,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T75cd0a5705b5,2024-03-19T12:57:39.582387,2024-03-19T12:57:40.018273,SHORT,18132.25,18132.25,6,0.0,0,8,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T8ba71f2c2059,2024-03-19T13:51:26.744740,2024-03-19T13:51:27.103560,SHORT,18085.0,18085.0,6,0.0,0,9,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tc089ce576512,2024-03-19T14:34:12.313058,2024-03-19T14:34:12.841415,LONG,18094.25,18093.75,6,-60.0,0,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T86e8e8109f29,2024-03-19T15:39:37.249630,2024-03-19T15:39:37.826652,SHORT,18148.5,18148.5,6,0.0,0,11,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T5a6dc1f57d6a,2024-03-19T16:07:46.577863,2024-03-19T16:07:47.081474,SHORT,18167.25,18167.75,6,-60.0,0,12,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T2da1001d0d29,2024-03-19T16:51:32.925380,2024-03-19T16:51:33.424826,SHORT,18257.75,18258.0,6,-30.0,0,12,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tb5934c6ffb0f,2024-03-20T10:31:46.599573,2024-03-20T10:31:47.254086,LONG,18277.75,18276.75,6,-120.0,0,6,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T9fc953c7f674,2024-03-20T11:04:59.675958,2024-03-20T11:05:00.020297,SHORT,18300.0,18300.5,6,-60.0,0,7,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T635f83795a0b,2024-03-20T14:23:50.036081,2024-03-20T14:24:16.868823,SHORT,18275.5,18282.5,6,-840.0,0,10,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T3b10bdafb698,2024-03-20T18:00:37.412906,2024-03-20T18:00:37.942497,LONG,18321.75,18320.0,6,-210.0,0,14,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tcd5aee4697fb,2024-03-20T18:14:28.996028,2024-03-20T18:14:29.467796,LONG,18347.25,18347.0,6,-30.0,0,14,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tf22e85726310,2024-03-20T19:05:04.952186,2024-03-20T19:05:05.446403,LONG,18441.0,18439.5,6,-180.0,0,15,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T63da181f5791,2024-03-20T19:13:23.661634,2024-03-20T19:13:24.137324,LONG,18444.5,18442.75,6,-210.0,0,15,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T3d8af6f88727,2024-03-20T20:01:19.208168,2024-03-20T20:01:19.830902,SHORT,18499.25,18497.75,6,180.0,0,16,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T4767eaa5743c,2024-03-21T09:25:18.136502,2024-03-21T09:25:18.631413,LONG,18591.0,18589.5,6,-180.0,0,5,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T63e456f7b7d0,2024-03-21T13:38:09.819148,2024-03-21T13:38:10.321416,LONG,18682.75,18683.25,6,60.0,0,9,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tb96dc2b6fc65,2024-03-21T13:49:39.430155,2024-03-21T13:49:40.022773,LONG,18641.25,18642.25,6,120.0,0,9,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tccd84d8f9aa3,2024-03-21T14:00:15.388284,2024-03-21T14:00:15.766838,LONG,18651.0,18649.5,6,-180.0,0,10,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T02a3e8e8cd9f,2024-03-21T14:13:38.939579,2024-03-21T14:13:39.395312,SHORT,18645.5,18645.5,6,0.0,0,10,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tb3ae703f4242,2024-03-21T16:27:23.641418,2024-03-21T16:27:24.043009,SHORT,18703.0,18703.25,6,-30.0,0,12,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tab6754e10308,2024-03-21T17:31:04.958453,2024-03-21T17:31:05.490109,LONG,18655.0,18654.5,6,-60.0,0,13,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T25e48b8c6898,2024-03-21T17:53:48.990540,2024-03-21T17:53:49.426853,LONG,18621.75,18621.5,6,-30.0,0,13,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Ta7c910a2de7a,2024-03-21T18:08:43.750075,2024-03-21T18:08:44.210827,LONG,18595.75,18595.25,6,-60.0,0,14,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tb166f6df2e5a,2024-03-21T19:34:43.294853,2024-03-21T19:35:18.898519,SHORT,18579.5,18578.75,4,60.0,0,15,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Ta680d74175d9,2024-03-22T09:01:29.528669,2024-03-22T09:01:30.060452,SHORT,18600.25,18600.0,6,30.0,0,5,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T373a7ee09a03,2024-03-22T13:42:13.250277,2024-03-22T13:42:13.737538,SHORT,18519.0,18519.5,6,-60.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T50e3cd2cfcb6,2024-03-22T14:19:22.936878,2024-03-22T14:19:23.400947,LONG,18540.75,18542.5,6,210.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T41bab47734a2,2024-03-22T16:15:23.578284,2024-03-22T16:18:18.101200,SHORT,18542.5,18542.25,4,20.0,2,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T237005660035,2024-03-24T22:08:51.872348,2024-03-24T22:08:52.392843,SHORT,18571.0,18572.75,6,-210.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T49435895c33f,2024-03-25T13:33:26.742232,2024-03-25T13:33:27.367052,SHORT,18477.25,18479.25,6,-240.0,0,9,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T29e47350c853,2024-03-25T14:48:00.460392,2024-03-25T14:48:00.957323,LONG,18502.5,18502.75,6,30.0,0,10,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T1d027e34d6dc,2024-03-25T15:39:10.678614,2024-03-25T15:39:11.160929,LONG,18537.0,18536.75,6,-30.0,0,11,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T605463290613,2024-03-25T19:57:01.531123,2024-03-25T19:57:02.009990,LONG,18510.0,18509.5,6,-60.0,0,15,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T30c328e668ee,2024-03-26T05:06:16.387700,2024-03-26T05:06:16.876903,LONG,18540.75,18540.0,6,-90.0,0,1,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Ta823baf49de0,2024-03-26T13:38:42.654085,2024-03-26T13:38:43.127250,SHORT,18573.5,18574.25,6,-90.0,0,9,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T2f0b223fabab,2024-03-26T14:59:12.376463,2024-03-26T15:06:41.489235,SHORT,18563.0,18561.5,4,120.0,7,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T7bedd0cd521d,2024-03-26T17:45:32.654224,2024-03-26T17:55:11.586805,SHORT,18536.75,18545.0,6,-990.0,9,13,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tb3fbdd1e52e7,2024-03-26T18:56:33.069797,2024-03-26T18:56:33.453683,LONG,18556.25,18555.5,6,-90.0,0,14,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T36b5fe0c0805,2024-03-27T10:20:20.071090,2024-03-27T10:20:20.504658,SHORT,18528.75,18533.25,6,-540.0,0,6,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tf0082b432c8c,2024-03-27T13:46:26.805912,2024-03-27T13:46:27.336673,LONG,18507.75,18507.5,6,-30.0,0,9,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T935ec8d8c98f,2024-03-27T13:56:34.955102,2024-03-27T13:56:35.603558,LONG,18451.25,18449.75,6,-180.0,0,9,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T7817dbcf6020,2024-03-27T14:03:55.714645,2024-03-27T14:03:56.200414,LONG,18389.0,18387.75,6,-150.0,0,10,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tc198654b7f91,2024-03-27T14:13:23.053154,2024-03-27T14:13:23.477682,LONG,18404.5,18403.5,6,-120.0,0,10,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T8dfe728a1d68,2024-03-27T15:29:28.021926,2024-03-27T15:29:28.457727,SHORT,18405.75,18407.0,6,-150.0,0,11,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T83a160770034,2024-03-27T19:36:06.810863,2024-03-27T19:36:07.326558,SHORT,18448.75,18450.5,6,-210.0,0,15,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Te6c3f7f007a8,2024-03-27T23:51:58.735245,2024-03-27T23:51:59.378437,LONG,18477.25,18476.75,6,-60.0,0,19,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T7081afbf476b,2024-03-28T17:12:56.806586,2024-03-28T17:12:57.340043,LONG,18459.75,18459.25,6,-60.0,0,13,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T7963e55c0b72,2024-03-31T22:00:27.713575,2024-03-31T22:00:28.322008,SHORT,18537.5,18549.75,6,-1470.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T550a294a53af,2024-03-31T22:04:33.354809,2024-03-31T22:04:33.854491,SHORT,18557.0,18558.5,6,-180.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tbbf4cb37b84f,2024-04-01T13:55:12.344512,2024-04-01T13:55:12.845646,LONG,18598.75,18598.0,6,-90.0,0,9,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T178a780f5ced,2024-04-01T14:00:33.413587,2024-04-01T14:00:33.956017,LONG,18592.75,18594.0,6,150.0,0,10,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T9ccdcf783b66,2024-04-01T15:10:19.028171,2024-04-01T15:10:19.860957,SHORT,18468.25,18468.5,6,-30.0,0,11,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tde35a8ea57c2,2024-04-01T15:15:40.121642,2024-04-01T15:15:40.533222,LONG,18453.5,18452.75,6,-90.0,0,11,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T8a64bff4cff9,2024-04-01T15:27:51.313454,2024-04-01T15:27:51.665532,SHORT,18465.25,18466.0,6,-90.0,0,11,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T2e56853f3dc1,2024-04-01T17:53:00.047621,2024-04-01T17:53:00.544905,SHORT,18444.75,18444.75,6,0.0,0,13,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T58316245a8d2,2024-04-01T19:44:20.765439,2024-04-01T19:44:21.390392,LONG,18480.25,18480.0,6,-30.0,0,15,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T979bc96ed8a8,2024-04-01T19:58:27.549630,2024-04-01T19:58:28.083423,SHORT,18492.75,18492.75,6,0.0,0,15,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tb716b2b394b8,2024-04-02T14:00:37.945266,2024-04-02T14:00:38.432084,LONG,18239.25,18239.5,6,30.0,0,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T7e82ff8547af,2024-04-02T16:59:44.186985,2024-04-02T16:59:44.630060,SHORT,18289.5,18289.75,6,-30.0,0,12,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,Tfbbc46823ad9,2024-04-03T06:13:59.360608,2024-04-03T06:13:59.848684,LONG,18284.5,18283.75,6,-90.0,0,2,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T68c557ef0baa,2024-04-03T11:24:08.503422,2024-04-03T11:24:08.731475,SHORT,18297.0,18298.5,6,-180.0,0,7,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T83d497963ccd,2024-04-03T13:37:15.733249,2024-04-03T13:37:16.324733,SHORT,18278.25,18278.5,6,-30.0,0,9,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,NQ,T633f55e67c13,2024-04-03T13:42:31.745819,2024-04-03T13:42:32.342873,SHORT,18261.0,18261.5,6,-60.0,0,9,2
