account,date,total_raw_fills,ghost_fills_dropped,bypass_mode_active,note_coverage_rate,dirty_trades,dirty_net,dirty_wins,clean_trades,clean_net,clean_wins,pnl_delta,pnl_delta_pct,flagged_for_review,flag_reason
T-S_production,2024-01-18,67,0,0,0.836,36,4020.0,18,36,4020.0,18,0.0,0.0,0,
T-S_production,2024-01-19,98,0,0,0.796,51,-67695101.21,17,51,-67695101.21,17,0.0,0.0,0,
A_sim13,2024-01-21,3,1,1,0.0,2,200.0,2,0,0,0,-200.0,0.4,1,delta=-200 (40% of dirty_net)
3Q_sim13,2024-01-22,26,0,1,0.0,13,-120.0,2,13,-120.0,2,0.0,0.0,0,
3Q_sim14,2024-01-22,101,0,1,0.0,50,-105.0,17,50,-105.0,17,0.0,0.0,0,
3Q_sim15,2024-01-22,99,0,1,0.0,49,-115.0,17,49,-115.0,17,0.0,0.0,0,
3Q_sim16,2024-01-22,101,0,1,0.0,50,-135.0,16,50,-135.0,16,0.0,0.0,0,
3Q_sim19,2024-01-22,101,0,1,0.0,50,-135.0,17,50,-135.0,17,0.0,0.0,0,
3Q_sim7,2024-01-22,26,0,1,0.0,13,-110.0,2,13,-110.0,2,0.0,0.0,0,
3Q_sim8,2024-01-22,97,0,1,0.0,48,-330.0,15,48,-330.0,15,0.0,0.0,0,
3Q_sim9,2024-01-22,4,0,1,0.0,2,-20.0,0,2,-20.0,0,0.0,0.0,0,
A_production_14_16_19,2024-01-22,33,11,1,0.0,21,-3210.0,5,12,-205.0,6,3005.0,0.9361,1,"delta=+3,005 (94% of dirty_net)"
A_production_16,2024-01-22,10,3,1,0.0,6,115.0,4,4,1125.0,3,1010.0,2.02,1,"delta=+1,010 (202% of dirty_net)"
A_production_19,2024-01-22,8,3,1,0.0,5,-1175.0,0,4,-1165.0,0,10.0,0.0085,0,
A_sim10,2024-01-22,26,0,1,0.0,13,-110.0,2,13,-110.0,2,0.0,0.0,0,
A_sim13,2024-01-22,32,11,1,0.0,21,-2275.0,6,10,-1925.0,5,350.0,0.1538,0,
A_sim14,2024-01-22,115,0,1,0.0,57,-210.0,20,57,-210.0,20,0.0,0.0,0,
A_sim15,2024-01-22,125,0,1,0.0,62,-400.0,19,62,-400.0,19,0.0,0.0,0,
A_sim16,2024-01-22,93,0,1,0.0,46,-195.0,15,46,-195.0,15,0.0,0.0,0,
A_sim19,2024-01-22,109,0,1,0.0,54,-410.0,16,54,-410.0,16,0.0,0.0,0,
A_sim7,2024-01-22,26,0,1,0.0,13,-110.0,2,13,-110.0,2,0.0,0.0,0,
A_sim8,2024-01-22,11,3,1,0.0,7,-225.0,3,2,365.0,1,590.0,1.18,1,delta=+590 (118% of dirty_net)
A_sim9,2024-01-22,4,0,1,0.0,2,-25.0,0,2,-25.0,0,0.0,0.0,0,
B_sim14,2024-01-22,44,0,1,0.0,22,325.0,11,22,325.0,11,0.0,0.0,0,
Depth,2024-01-22,56,26,1,0.0,31,34232993.8,13,17,-34913025.0,6,-69146018.81,2.0199,1,"delta=-69,146,019 (202% of dirty_net)"
T-S_production,2024-01-22,66,0,0,0.758,34,696285.2,17,34,696285.2,17,0.0,0.0,0,
V500_sim10,2024-01-22,21,8,1,0.0,14,-2005.0,2,8,-385.0,4,1620.0,0.808,1,"delta=+1,620 (81% of dirty_net)"
V500_sim13,2024-01-22,16,6,1,0.0,11,-650.0,2,7,-1090.0,3,-440.0,0.6769,1,delta=-440 (68% of dirty_net)
V500_sim14,2024-01-22,101,33,1,0.0,62,75.0,35,39,7600.0,28,7525.0,15.05,1,"delta=+7,525 (1505% of dirty_net)"
V500_sim15,2024-01-22,18,5,1,0.0,10,820.0,7,6,-2105.0,2,-2925.0,3.5671,1,"delta=-2,925 (357% of dirty_net)"
V500_sim16,2024-01-22,18,6,1,0.0,11,1265.0,9,5,-1925.0,3,-3190.0,2.5217,1,"delta=-3,190 (252% of dirty_net)"
V500_sim19,2024-01-22,88,28,1,0.0,53,885.0,31,31,14680.0,23,13795.0,15.5876,1,"delta=+13,795 (1559% of dirty_net)"
V500_sim7,2024-01-22,16,6,1,0.0,11,-685.0,2,7,-1085.0,3,-400.0,0.5839,1,delta=-400 (58% of dirty_net)
V500_sim8,2024-01-22,39,12,1,0.0,25,-1120.0,11,14,8225.0,10,9345.0,8.3438,1,"delta=+9,345 (834% of dirty_net)"
V500_sim9,2024-01-22,20,7,1,0.0,13,-215.0,4,8,-395.0,4,-180.0,0.36,1,delta=-180 (36% of dirty_net)
3Q_sim13,2024-01-23,22,0,1,0.0,11,-155.0,3,11,-155.0,3,0.0,0.0,0,
3Q_sim14,2024-01-23,19,0,1,0.0,9,-105.0,4,9,-105.0,4,0.0,0.0,0,
3Q_sim15,2024-01-23,19,0,1,0.0,9,-20.0,5,9,-20.0,5,0.0,0.0,0,
3Q_sim16,2024-01-23,19,0,1,0.0,9,-10.0,5,9,-10.0,5,0.0,0.0,0,
3Q_sim19,2024-01-23,19,0,1,0.0,9,-115.0,4,9,-115.0,4,0.0,0.0,0,
3Q_sim7,2024-01-23,22,0,1,0.0,11,-65.0,4,11,-65.0,4,0.0,0.0,0,
3Q_sim8,2024-01-23,17,0,1,0.0,8,55.0,3,8,55.0,3,0.0,0.0,0,
3Q_sim9,2024-01-23,12,0,1,0.0,6,-155.0,1,6,-155.0,1,0.0,0.0,0,
A_production_14_16_19,2024-01-23,35,12,1,0.0,22,-1090.0,9,16,-2680.0,6,-1590.0,1.4587,1,"delta=-1,590 (146% of dirty_net)"
A_production_16,2024-01-23,7,2,1,0.0,4,60.0,2,4,-1100.0,1,-1160.0,2.32,1,"delta=-1,160 (232% of dirty_net)"
A_production_19,2024-01-23,15,5,1,0.0,9,295.0,4,7,-635.0,1,-930.0,1.86,1,delta=-930 (186% of dirty_net)
A_sim10,2024-01-23,12,0,1,0.0,6,-115.0,2,6,-115.0,2,0.0,0.0,0,
A_sim13,2024-01-23,9,3,1,0.0,6,50.0,3,1,455.0,1,405.0,0.81,1,delta=+405 (81% of dirty_net)
A_sim14,2024-01-23,19,0,1,0.0,9,-400.0,3,9,-400.0,3,0.0,0.0,0,
A_sim15,2024-01-23,21,0,1,0.0,10,-495.0,5,10,-495.0,5,0.0,0.0,0,
A_sim16,2024-01-23,19,0,1,0.0,9,210.0,4,9,210.0,4,0.0,0.0,0,
A_sim19,2024-01-23,21,0,1,0.0,10,-490.0,5,10,-490.0,5,0.0,0.0,0,
A_sim7,2024-01-23,24,0,1,0.0,12,-150.0,4,12,-150.0,4,0.0,0.0,0,
A_sim8,2024-01-23,44,15,1,0.0,29,645.0,19,10,630.0,3,-15.0,0.0233,0,
A_sim9,2024-01-23,8,0,1,0.0,4,-140.0,0,4,-140.0,0,0.0,0.0,0,
B_sim14,2024-01-23,2,0,1,0.0,1,-200.0,0,1,-200.0,0,0.0,0.0,0,
Depth,2024-01-23,41,19,1,0.0,30,-17028477.8,7,15,-17822785.2,3,-794307.4,0.0466,0,
T-S_production,2024-01-23,57,0,0,0.754,30,-57875.0,12,30,-57875.0,12,0.0,0.0,0,
V500_sim10,2024-01-23,14,6,1,0.0,9,-835.0,4,5,-3545.0,3,-2710.0,3.2455,1,"delta=-2,710 (325% of dirty_net)"
V500_sim13,2024-01-23,14,5,1,0.0,9,-440.0,4,6,-4100.0,3,-3660.0,7.32,1,"delta=-3,660 (732% of dirty_net)"
V500_sim14,2024-01-23,3,1,1,0.0,2,-530.0,0,1,-140.0,0,390.0,0.7358,1,delta=+390 (74% of dirty_net)
V500_sim15,2024-01-23,139,45,1,0.0,107,-155.0,53,61,17900.0,37,18055.0,36.11,1,"delta=+18,055 (3611% of dirty_net)"
V500_sim16,2024-01-23,148,48,1,0.0,90,2310.0,51,66,12875.0,39,10565.0,4.5736,1,"delta=+10,565 (457% of dirty_net)"
V500_sim19,2024-01-23,3,1,1,0.0,2,-530.0,0,1,-140.0,0,390.0,0.7358,1,delta=+390 (74% of dirty_net)
V500_sim7,2024-01-23,13,5,1,0.0,9,-1510.0,0,6,-5170.0,1,-3660.0,2.4238,1,"delta=-3,660 (242% of dirty_net)"
V500_sim8,2024-01-23,3,1,1,0.0,2,-695.0,0,1,-195.0,0,500.0,0.7194,1,delta=+500 (72% of dirty_net)
V500_sim9,2024-01-23,12,4,1,0.0,8,50.0,3,7,-3390.0,3,-3440.0,6.88,1,"delta=-3,440 (688% of dirty_net)"
sachin_,2024-01-23,2,1,1,0.0,1,-380.0,0,0,0,0,380.0,0.76,1,delta=+380 (76% of dirty_net)
3Q_sim13,2024-01-24,24,0,1,0.0,12,-95.0,5,12,-95.0,5,0.0,0.0,0,
3Q_sim14,2024-01-24,4,0,1,0.0,2,-220.0,0,2,-220.0,0,0.0,0.0,0,
3Q_sim15,2024-01-24,4,0,1,0.0,2,-220.0,0,2,-220.0,0,0.0,0.0,0,
3Q_sim16,2024-01-24,4,0,1,0.0,2,-220.0,0,2,-220.0,0,0.0,0.0,0,
3Q_sim19,2024-01-24,4,0,1,0.0,2,-220.0,0,2,-220.0,0,0.0,0.0,0,
3Q_sim7,2024-01-24,24,0,1,0.0,12,-95.0,5,12,-95.0,5,0.0,0.0,0,
3Q_sim8,2024-01-24,112,0,1,0.0,56,350.0,30,56,350.0,30,0.0,0.0,0,
3Q_sim9,2024-01-24,2,0,1,0.0,1,-65.0,0,1,-65.0,0,0.0,0.0,0,
A_production_14_16_19,2024-01-24,80,29,1,0.0,47,-1715.0,18,35,245.0,10,1960.0,1.1429,1,"delta=+1,960 (114% of dirty_net)"
A_production_16,2024-01-24,28,8,1,0.0,16,195.0,6,12,-495.0,5,-690.0,1.38,1,delta=-690 (138% of dirty_net)
A_production_19,2024-01-24,14,5,1,0.0,9,-100.0,7,7,640.0,4,740.0,1.48,1,delta=+740 (148% of dirty_net)
A_sim10,2024-01-24,24,0,1,0.0,12,-90.0,4,12,-90.0,4,0.0,0.0,0,
A_sim13,2024-01-24,44,14,1,0.0,28,1720.0,18,17,1840.0,9,120.0,0.0698,0,
A_sim14,2024-01-24,2,0,1,0.0,1,-95.0,0,1,-95.0,0,0.0,0.0,0,
A_sim15,2024-01-24,4,0,1,0.0,2,-220.0,0,2,-220.0,0,0.0,0.0,0,
A_sim16,2024-01-24,2,0,1,0.0,1,-95.0,0,1,-95.0,0,0.0,0.0,0,
A_sim19,2024-01-24,4,0,1,0.0,2,-220.0,0,2,-220.0,0,0.0,0.0,0,
A_sim7,2024-01-24,24,0,1,0.0,12,-75.0,5,12,-75.0,5,0.0,0.0,0,
A_sim8,2024-01-24,18,6,1,0.0,13,-905.0,5,6,815.0,3,1720.0,1.9006,1,"delta=+1,720 (190% of dirty_net)"
A_sim9,2024-01-24,2,0,1,0.0,1,-65.0,0,1,-65.0,0,0.0,0.0,0,
B_sim14,2024-01-24,6,0,1,0.0,3,-85.0,1,3,-85.0,1,0.0,0.0,0,
Depth,2024-01-24,38,17,1,0.0,21,500.0,12,11,-35190650.0,5,-35191150.0,70382.2993,1,"delta=-35,191,150 (7038230% of dirty_net)"
T-S_production,2024-01-24,74,0,0,0.811,41,-34509005.4,19,41,-34509005.4,19,0.0,0.0,0,
V500_sim10,2024-01-24,30,9,1,0.0,17,780.0,12,12,-1935.0,6,-2715.0,3.4808,1,"delta=-2,715 (348% of dirty_net)"
V500_sim13,2024-01-24,30,9,1,0.0,17,1490.0,11,12,-1510.0,6,-3000.0,2.0134,1,"delta=-3,000 (201% of dirty_net)"
V500_sim14,2024-01-24,140,45,1,0.0,83,6280.0,61,57,7935.0,30,1655.0,0.2635,1,"delta=+1,655 (26% of dirty_net)"
V500_sim15,2024-01-24,274,95,1,0.0,218,-1330.0,96,114,58650.0,68,59980.0,45.0977,1,"delta=+59,980 (4510% of dirty_net)"
V500_sim16,2024-01-24,274,95,1,0.0,218,-1335.0,97,114,58635.0,68,59970.0,44.9213,1,"delta=+59,970 (4492% of dirty_net)"
V500_sim19,2024-01-24,128,42,1,0.0,77,5580.0,57,55,7185.0,29,1605.0,0.2876,1,"delta=+1,605 (29% of dirty_net)"
V500_sim7,2024-01-24,34,10,1,0.0,19,2075.0,13,15,-720.0,10,-2795.0,1.347,1,"delta=-2,795 (135% of dirty_net)"
V500_sim8,2024-01-24,132,41,1,0.0,79,7665.0,53,52,2845.0,26,-4820.0,0.6288,1,"delta=-4,820 (63% of dirty_net)"
V500_sim9,2024-01-24,28,10,1,0.0,19,-750.0,2,12,-4165.0,4,-3415.0,4.5533,1,"delta=-3,415 (455% of dirty_net)"
sachin_,2024-01-24,5,3,1,0.0,3,740.0,3,1,-780.0,0,-1520.0,2.0541,1,"delta=-1,520 (205% of dirty_net)"
3Q_sim13,2024-01-25,24,0,1,0.0,12,-40.0,7,12,-40.0,7,0.0,0.0,0,
3Q_sim14,2024-01-25,104,0,1,0.0,52,330.0,19,52,330.0,19,0.0,0.0,0,
3Q_sim15,2024-01-25,126,0,1,0.0,63,255.0,22,63,255.0,22,0.0,0.0,0,
3Q_sim16,2024-01-25,104,0,1,0.0,52,300.0,19,52,300.0,19,0.0,0.0,0,
3Q_sim19,2024-01-25,92,0,1,0.0,46,690.0,18,46,690.0,18,0.0,0.0,0,
3Q_sim7,2024-01-25,24,0,1,0.0,12,-80.0,6,12,-80.0,6,0.0,0.0,0,
3Q_sim8,2024-01-25,132,0,1,0.0,66,-205.0,23,66,-205.0,23,0.0,0.0,0,
3Q_sim9,2024-01-25,8,0,1,0.0,4,140.0,4,4,140.0,4,0.0,0.0,0,
A_production_14_16_19,2024-01-25,51,18,1,0.0,33,-2570.0,10,24,2130.0,14,4700.0,1.8288,1,"delta=+4,700 (183% of dirty_net)"
A_production_16,2024-01-25,16,6,1,0.0,10,-220.0,4,5,1240.0,3,1460.0,2.92,1,"delta=+1,460 (292% of dirty_net)"
A_production_19,2024-01-25,19,6,1,0.0,10,885.0,6,8,895.0,6,10.0,0.0113,0,
A_sim10,2024-01-25,24,0,1,0.0,12,-65.0,6,12,-65.0,6,0.0,0.0,0,
A_sim13,2024-01-25,17,6,1,0.0,11,-240.0,4,7,2570.0,4,2810.0,5.62,1,"delta=+2,810 (562% of dirty_net)"
A_sim14,2024-01-25,122,0,1,0.0,61,315.0,22,61,315.0,22,0.0,0.0,0,
A_sim15,2024-01-25,72,0,1,0.0,36,495.0,15,36,495.0,15,0.0,0.0,0,
A_sim16,2024-01-25,134,0,1,0.0,67,125.0,20,67,125.0,20,0.0,0.0,0,
A_sim19,2024-01-25,72,0,1,0.0,36,465.0,15,36,465.0,15,0.0,0.0,0,
A_sim7,2024-01-25,24,0,1,0.0,12,-40.0,7,12,-40.0,7,0.0,0.0,0,
A_sim8,2024-01-25,30,10,1,0.0,20,1330.0,16,10,4210.0,6,2880.0,2.1654,1,"delta=+2,880 (217% of dirty_net)"
A_sim9,2024-01-25,8,0,1,0.0,4,120.0,4,4,120.0,4,0.0,0.0,0,
B_sim14,2024-01-25,48,0,1,0.0,24,340.0,11,24,340.0,11,0.0,0.0,0,
Depth,2024-01-25,38,17,1,0.0,21,34499594.8,10,10,-34591054.4,3,-69090649.21,2.0027,1,"delta=-69,090,649 (200% of dirty_net)"
T-S_production,2024-01-25,75,0,0,0.8,40,-69085257.41,17,40,-69085257.41,17,0.0,0.0,0,
V500_sim10,2024-01-25,12,4,1,0.0,7,755.0,7,6,2575.0,6,1820.0,2.4106,1,"delta=+1,820 (241% of dirty_net)"
V500_sim13,2024-01-25,12,4,1,0.0,7,1080.0,7,6,2910.0,6,1830.0,1.6944,1,"delta=+1,830 (169% of dirty_net)"
V500_sim14,2024-01-25,134,42,1,0.0,86,-535.0,48,57,30615.0,37,31150.0,58.2243,1,"delta=+31,150 (5822% of dirty_net)"
V500_sim15,2024-01-25,197,66,1,0.0,125,-565.0,64,96,3595.0,61,4160.0,7.3628,1,"delta=+4,160 (736% of dirty_net)"
V500_sim16,2024-01-25,251,84,1,0.0,160,-1835.0,76,112,20725.0,70,22560.0,12.2943,1,"delta=+22,560 (1229% of dirty_net)"
V500_sim19,2024-01-25,132,42,1,0.0,85,-1165.0,46,55,29990.0,38,31155.0,26.7425,1,"delta=+31,155 (2674% of dirty_net)"
V500_sim7,2024-01-25,12,4,1,0.0,7,1095.0,7,6,2935.0,6,1840.0,1.6804,1,"delta=+1,840 (168% of dirty_net)"
V500_sim8,2024-01-25,127,43,1,0.0,79,810.0,38,52,21905.0,35,21095.0,26.0432,1,"delta=+21,095 (2604% of dirty_net)"
V500_sim9,2024-01-25,10,3,1,0.0,7,20.0,2,5,200.0,2,180.0,0.36,1,delta=+180 (36% of dirty_net)
sachin_,2024-01-25,13,6,1,0.0,7,240.0,2,4,730.0,2,490.0,0.98,1,delta=+490 (98% of dirty_net)
3Q_sim13,2024-01-26,72,0,1,0.0,36,-95.0,14,36,-95.0,14,0.0,0.0,0,
3Q_sim14,2024-01-26,88,0,1,0.0,44,-420.0,15,44,-420.0,15,0.0,0.0,0,
3Q_sim15,2024-01-26,92,0,1,0.0,46,-475.0,17,46,-475.0,17,0.0,0.0,0,
3Q_sim16,2024-01-26,88,0,1,0.0,44,-420.0,15,44,-420.0,15,0.0,0.0,0,
3Q_sim19,2024-01-26,92,0,1,0.0,46,-445.0,17,46,-445.0,17,0.0,0.0,0,
3Q_sim7,2024-01-26,72,0,1,0.0,36,-95.0,14,36,-95.0,14,0.0,0.0,0,
3Q_sim8,2024-01-26,86,0,1,0.0,43,-555.0,15,43,-555.0,15,0.0,0.0,0,
3Q_sim9,2024-01-26,18,0,1,0.0,9,90.0,5,9,90.0,5,0.0,0.0,0,
A_production_14_16_19,2024-01-26,99,34,1,0.0,62,-600.0,30,38,-12775.0,14,-12175.0,20.2917,1,"delta=-12,175 (2029% of dirty_net)"
A_production_16,2024-01-26,28,9,1,0.0,17,45.0,9,8,-5165.0,2,-5210.0,10.42,1,"delta=-5,210 (1042% of dirty_net)"
A_production_19,2024-01-26,37,13,1,0.0,23,-45.0,11,17,100.0,9,145.0,0.29,1,delta=+145 (29% of dirty_net)
A_sim10,2024-01-26,74,0,1,0.0,37,-95.0,15,37,-95.0,15,0.0,0.0,0,
A_sim13,2024-01-26,20,7,1,0.0,13,475.0,9,7,6770.0,5,6295.0,12.59,1,"delta=+6,295 (1259% of dirty_net)"
A_sim14,2024-01-26,36,0,1,0.0,18,-270.0,5,18,-270.0,5,0.0,0.0,0,
A_sim15,2024-01-26,74,0,1,0.0,37,300.0,14,37,300.0,14,0.0,0.0,0,
A_sim16,2024-01-26,48,0,1,0.0,24,-490.0,5,24,-490.0,5,0.0,0.0,0,
A_sim19,2024-01-26,74,0,1,0.0,37,280.0,14,37,280.0,14,0.0,0.0,0,
A_sim7,2024-01-26,74,0,1,0.0,37,370.0,15,37,370.0,15,0.0,0.0,0,
A_sim8,2024-01-26,15,5,1,0.0,10,140.0,6,3,-825.0,0,-965.0,1.93,1,delta=-965 (193% of dirty_net)
A_sim9,2024-01-26,18,0,1,0.0,9,130.0,6,9,130.0,6,0.0,0.0,0,
B_sim14,2024-01-26,58,0,1,0.0,29,-195.0,11,29,-195.0,11,0.0,0.0,0,
Depth,2024-01-26,62,26,1,0.0,36,4430.0,22,18,69799140.01,9,69794710.01,15755.0136,1,"delta=+69,794,710 (1575501% of dirty_net)"
T-S_production,2024-01-26,62,0,0,0.806,33,-34251608.2,11,33,-34251608.2,11,0.0,0.0,0,
V500_sim10,2024-01-26,17,6,1,0.0,11,860.0,6,8,3000.0,5,2140.0,2.4884,1,"delta=+2,140 (249% of dirty_net)"
V500_sim13,2024-01-26,17,6,1,0.0,11,810.0,6,8,2990.0,5,2180.0,2.6914,1,"delta=+2,180 (269% of dirty_net)"
V500_sim14,2024-01-26,86,31,1,0.0,55,-1260.0,29,40,10205.0,21,11465.0,9.0992,1,"delta=+11,465 (910% of dirty_net)"
V500_sim15,2024-01-26,161,53,1,0.0,100,-520.0,52,65,-6545.0,30,-6025.0,11.5865,1,"delta=-6,025 (1159% of dirty_net)"
V500_sim16,2024-01-26,163,55,1,0.0,101,1100.0,56,59,-8875.0,27,-9975.0,9.0682,1,"delta=-9,975 (907% of dirty_net)"
V500_sim19,2024-01-26,94,32,1,0.0,60,-435.0,32,44,10295.0,24,10730.0,21.46,1,"delta=+10,730 (2146% of dirty_net)"
V500_sim7,2024-01-26,17,6,1,0.0,11,755.0,6,8,2935.0,5,2180.0,2.8874,1,"delta=+2,180 (289% of dirty_net)"
V500_sim8,2024-01-26,88,31,1,0.0,56,-955.0,24,40,10385.0,22,11340.0,11.8743,1,"delta=+11,340 (1187% of dirty_net)"
V500_sim9,2024-01-26,20,6,1,0.0,13,0.0,6,8,-1795.0,1,-1795.0,3.59,1,"delta=-1,795 (359% of dirty_net)"
sachin_,2024-01-26,4,2,1,0.0,2,-120.0,1,1,-1380.0,0,-1260.0,2.52,1,"delta=-1,260 (252% of dirty_net)"
A_sim16,2024-01-28,2,0,1,0.0,1,15.0,1,1,15.0,1,0.0,0.0,0,
A_sim19,2024-01-28,2,0,1,0.0,1,20.0,1,1,20.0,1,0.0,0.0,0,
A_sim8,2024-01-28,3,1,1,0.0,2,10.0,1,0,0,0,-10.0,0.02,0,
Depth,2024-01-28,18,8,1,0.0,10,540.0,7,6,680.0,3,140.0,0.2593,1,delta=+140 (26% of dirty_net)
3Q_sim13,2024-01-29,48,0,1,0.0,24,-145.0,8,24,-145.0,8,0.0,0.0,0,
3Q_sim14,2024-01-29,32,0,1,0.0,16,-95.0,5,16,-95.0,5,0.0,0.0,0,
3Q_sim15,2024-01-29,30,0,1,0.0,15,200.0,6,15,200.0,6,0.0,0.0,0,
3Q_sim16,2024-01-29,30,0,1,0.0,15,200.0,6,15,200.0,6,0.0,0.0,0,
3Q_sim19,2024-01-29,30,0,1,0.0,15,190.0,6,15,190.0,6,0.0,0.0,0,
3Q_sim7,2024-01-29,34,0,1,0.0,17,-100.0,5,17,-100.0,5,0.0,0.0,0,
3Q_sim8,2024-01-29,30,0,1,0.0,15,190.0,6,15,190.0,6,0.0,0.0,0,
3Q_sim9,2024-01-29,6,0,1,0.0,3,-50.0,0,3,-50.0,0,0.0,0.0,0,
A_production_14_16_19,2024-01-29,33,12,1,0.0,20,-100.0,10,13,2300.0,10,2400.0,4.8,1,"delta=+2,400 (480% of dirty_net)"
A_production_16,2024-01-29,12,4,1,0.0,8,-135.0,3,2,165.0,1,300.0,0.6,1,delta=+300 (60% of dirty_net)
A_production_19,2024-01-29,16,5,1,0.0,10,-460.0,6,7,3525.0,5,3985.0,7.97,1,"delta=+3,985 (797% of dirty_net)"
A_sim10,2024-01-29,52,0,1,0.0,26,-195.0,9,26,-195.0,9,0.0,0.0,0,
A_sim13,2024-01-29,22,8,1,0.0,14,-1780.0,2,9,1150.0,2,2930.0,1.6461,1,"delta=+2,930 (165% of dirty_net)"
A_sim14,2024-01-29,38,0,1,0.0,19,55.0,7,19,55.0,7,0.0,0.0,0,
A_sim15,2024-01-29,38,0,1,0.0,19,115.0,7,19,115.0,7,0.0,0.0,0,
A_sim16,2024-01-29,38,0,1,0.0,19,-20.0,7,19,-20.0,7,0.0,0.0,0,
A_sim19,2024-01-29,38,0,1,0.0,19,-20.0,7,19,-20.0,7,0.0,0.0,0,
A_sim7,2024-01-29,54,0,1,0.0,27,-175.0,9,27,-175.0,9,0.0,0.0,0,
A_sim8,2024-01-29,6,2,1,0.0,4,-140.0,1,1,35.0,1,175.0,0.35,1,delta=+175 (35% of dirty_net)
A_sim9,2024-01-29,6,0,1,0.0,3,-50.0,0,3,-50.0,0,0.0,0.0,0,
B_sim14,2024-01-29,68,0,1,0.0,34,-195.0,14,34,-195.0,14,0.0,0.0,0,
Depth,2024-01-29,36,17,1,0.0,19,-5160.0,6,9,-69219269.61,4,-69214109.61,13413.5872,1,"delta=-69,214,110 (1341359% of dirty_net)"
T-S_production,2024-01-29,55,0,0,0.873,30,-145.0,13,30,-145.0,13,0.0,0.0,0,
V500_sim10,2024-01-29,33,11,1,0.0,19,750.0,12,14,-4870.0,2,-5620.0,7.4933,1,"delta=-5,620 (749% of dirty_net)"
V500_sim13,2024-01-29,36,13,1,0.0,22,505.0,12,15,-6010.0,2,-6515.0,12.901,1,"delta=-6,515 (1290% of dirty_net)"
V500_sim14,2024-01-29,121,41,1,0.0,76,415.0,38,45,-29285.0,9,-29700.0,59.4,1,"delta=-29,700 (5940% of dirty_net)"
V500_sim15,2024-01-29,79,27,1,0.0,49,1695.0,27,32,3875.0,18,2180.0,1.2861,1,"delta=+2,180 (129% of dirty_net)"
V500_sim16,2024-01-29,82,27,1,0.0,52,430.0,27,38,2535.0,21,2105.0,4.21,1,"delta=+2,105 (421% of dirty_net)"
V500_sim19,2024-01-29,113,39,1,0.0,71,230.0,31,42,-32460.0,9,-32690.0,65.38,1,"delta=-32,690 (6538% of dirty_net)"
V500_sim7,2024-01-29,32,11,1,0.0,19,575.0,12,14,-4995.0,2,-5570.0,9.687,1,"delta=-5,570 (969% of dirty_net)"
V500_sim8,2024-01-29,118,41,1,0.0,77,-3535.0,22,48,-28420.0,15,-24885.0,7.0396,1,"delta=-24,885 (704% of dirty_net)"
V500_sim9,2024-01-29,31,10,1,0.0,20,30.0,10,15,1010.0,6,980.0,1.96,1,delta=+980 (196% of dirty_net)
3Q_sim13,2024-01-30,6,0,1,0.0,3,110.0,1,3,110.0,1,0.0,0.0,0,
3Q_sim14,2024-01-30,26,0,1,0.0,13,-575.0,2,13,-575.0,2,0.0,0.0,0,
3Q_sim15,2024-01-30,24,0,1,0.0,12,-440.0,2,12,-440.0,2,0.0,0.0,0,
3Q_sim16,2024-01-30,24,0,1,0.0,12,-425.0,2,12,-425.0,2,0.0,0.0,0,
3Q_sim19,2024-01-30,22,0,1,0.0,11,-435.0,2,11,-435.0,2,0.0,0.0,0,
3Q_sim7,2024-01-30,6,0,1,0.0,3,15.0,1,3,15.0,1,0.0,0.0,0,
3Q_sim8,2024-01-30,22,0,1,0.0,11,-430.0,2,11,-430.0,2,0.0,0.0,0,
3Q_sim9,2024-01-30,6,0,1,0.0,3,110.0,1,3,110.0,1,0.0,0.0,0,
A_production_14_16_19,2024-01-30,38,13,1,0.0,24,-2380.0,9,14,280.0,7,2660.0,1.1176,1,"delta=+2,660 (112% of dirty_net)"
A_production_16,2024-01-30,11,4,1,0.0,7,-730.0,2,5,1160.0,3,1890.0,2.589,1,"delta=+1,890 (259% of dirty_net)"
A_production_19,2024-01-30,11,4,1,0.0,7,-865.0,3,3,-2205.0,0,-1340.0,1.5491,1,"delta=-1,340 (155% of dirty_net)"
A_sim10,2024-01-30,6,0,1,0.0,3,110.0,1,3,110.0,1,0.0,0.0,0,
A_sim13,2024-01-30,61,21,1,0.0,40,1335.0,30,20,-17810.0,5,-19145.0,14.3408,1,"delta=-19,145 (1434% of dirty_net)"
A_sim14,2024-01-30,30,0,1,0.0,15,-585.0,3,15,-585.0,3,0.0,0.0,0,
A_sim15,2024-01-30,30,0,1,0.0,15,-585.0,3,15,-585.0,3,0.0,0.0,0,
A_sim16,2024-01-30,30,0,1,0.0,15,-585.0,3,15,-585.0,3,0.0,0.0,0,
A_sim19,2024-01-30,30,0,1,0.0,15,-585.0,3,15,-585.0,3,0.0,0.0,0,
A_sim7,2024-01-30,6,0,1,0.0,3,110.0,1,3,110.0,1,0.0,0.0,0,
A_sim8,2024-01-30,19,7,1,0.0,12,205.0,6,7,-11775.0,3,-11980.0,23.96,1,"delta=-11,980 (2396% of dirty_net)"
A_sim9,2024-01-30,6,0,1,0.0,3,-15.0,1,3,-15.0,1,0.0,0.0,0,
B_sim14,2024-01-30,14,0,1,0.0,7,-250.0,1,7,-250.0,1,0.0,0.0,0,
